"year","council","income","activity","val"
2013,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Opotiki District Council","Interest expenditure","Water supply",159
2013,"Opotiki District Council","Purchases and other operating expenditure","Water supply",657
2012,"Opotiki District Council","Rates","Water supply",736
2012,"Opotiki District Council","Regulatory income and petrol tax","Water supply",0
2012,"Opotiki District Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Opotiki District Council","Interest income","Water supply",0
2012,"Opotiki District Council","Dividend income","Water supply",0
2012,"Opotiki District Council","Sales and other operating income","Water supply",237
2012,"Opotiki District Council","Employee costs","Water supply",0
2012,"Opotiki District Council","Depreciation and amortisation","Water supply",340
2012,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Opotiki District Council","Interest expenditure","Water supply",145
2012,"Opotiki District Council","Purchases and other operating expenditure","Water supply",449
2011,"Opotiki District Council","Rates","Water supply",758
2011,"Opotiki District Council","Regulatory income and petrol tax","Water supply",0
2011,"Opotiki District Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Opotiki District Council","Interest income","Water supply",0
2011,"Opotiki District Council","Dividend income","Water supply",0
2011,"Opotiki District Council","Sales and other operating income","Water supply",241
2011,"Opotiki District Council","Employee costs","Water supply",0
2011,"Opotiki District Council","Depreciation and amortisation","Water supply",310
2011,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Opotiki District Council","Interest expenditure","Water supply",131
2011,"Opotiki District Council","Purchases and other operating expenditure","Water supply",337
2010,"Opotiki District Council","Rates","Water supply",731
2010,"Opotiki District Council","Regulatory income and petrol tax","Water supply",0
2010,"Opotiki District Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Opotiki District Council","Interest income","Water supply",0
2010,"Opotiki District Council","Dividend income","Water supply",0
2010,"Opotiki District Council","Sales and other operating income","Water supply",229
2010,"Opotiki District Council","Employee costs","Water supply",0
2010,"Opotiki District Council","Depreciation and amortisation","Water supply",298
2010,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Opotiki District Council","Interest expenditure","Water supply",148
2010,"Opotiki District Council","Purchases and other operating expenditure","Water supply",305
2009,"Opotiki District Council","Rates","Water supply",732
2009,"Opotiki District Council","Regulatory income and petrol tax","Water supply",0
2009,"Opotiki District Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Opotiki District Council","Interest income","Water supply",0
2009,"Opotiki District Council","Dividend income","Water supply",0
2009,"Opotiki District Council","Sales and other operating income","Water supply",157
2009,"Opotiki District Council","Employee costs","Water supply",0
2009,"Opotiki District Council","Depreciation and amortisation","Water supply",290
2009,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Opotiki District Council","Interest expenditure","Water supply",149
2009,"Opotiki District Council","Purchases and other operating expenditure","Water supply",272
2014,"Opotiki District Council","Rates","Wastewater",813
2014,"Opotiki District Council","Regulatory income and petrol tax","Wastewater",9
2014,"Opotiki District Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Opotiki District Council","Interest income","Wastewater",0
2014,"Opotiki District Council","Dividend income","Wastewater",0
2014,"Opotiki District Council","Sales and other operating income","Wastewater",10
2014,"Opotiki District Council","Employee costs","Wastewater",39
2014,"Opotiki District Council","Depreciation and amortisation","Wastewater",360
2014,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Opotiki District Council","Interest expenditure","Wastewater",26
2014,"Opotiki District Council","Purchases and other operating expenditure","Wastewater",326
2013,"Opotiki District Council","Rates","Wastewater",682
2013,"Opotiki District Council","Regulatory income and petrol tax","Wastewater",-62
2013,"Opotiki District Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Opotiki District Council","Interest income","Wastewater",0
2013,"Opotiki District Council","Dividend income","Wastewater",0
2013,"Opotiki District Council","Sales and other operating income","Wastewater",211
2013,"Opotiki District Council","Employee costs","Wastewater",0
2013,"Opotiki District Council","Depreciation and amortisation","Wastewater",288
2013,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Opotiki District Council","Interest expenditure","Wastewater",31
2013,"Opotiki District Council","Purchases and other operating expenditure","Wastewater",303
2012,"Opotiki District Council","Rates","Wastewater",619
2012,"Opotiki District Council","Regulatory income and petrol tax","Wastewater",0
2012,"Opotiki District Council","Current grants, subsidies, and donations income","Wastewater",110
2012,"Opotiki District Council","Interest income","Wastewater",0
2012,"Opotiki District Council","Dividend income","Wastewater",0
2012,"Opotiki District Council","Sales and other operating income","Wastewater",3
2012,"Opotiki District Council","Employee costs","Wastewater",0
2012,"Opotiki District Council","Depreciation and amortisation","Wastewater",275
2012,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Opotiki District Council","Interest expenditure","Wastewater",28
2012,"Opotiki District Council","Purchases and other operating expenditure","Wastewater",337
2011,"Opotiki District Council","Rates","Wastewater",632
2011,"Opotiki District Council","Regulatory income and petrol tax","Wastewater",0
2011,"Opotiki District Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Opotiki District Council","Interest income","Wastewater",0
2011,"Opotiki District Council","Dividend income","Wastewater",0
2011,"Opotiki District Council","Sales and other operating income","Wastewater",30
2011,"Opotiki District Council","Employee costs","Wastewater",0
2011,"Opotiki District Council","Depreciation and amortisation","Wastewater",177
2011,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Opotiki District Council","Interest expenditure","Wastewater",13
2011,"Opotiki District Council","Purchases and other operating expenditure","Wastewater",325
2010,"Opotiki District Council","Rates","Wastewater",505
2010,"Opotiki District Council","Regulatory income and petrol tax","Wastewater",0
2010,"Opotiki District Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Opotiki District Council","Interest income","Wastewater",0
2010,"Opotiki District Council","Dividend income","Wastewater",0
2010,"Opotiki District Council","Sales and other operating income","Wastewater",70
2010,"Opotiki District Council","Employee costs","Wastewater",0
2010,"Opotiki District Council","Depreciation and amortisation","Wastewater",184
2010,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Opotiki District Council","Interest expenditure","Wastewater",26
2010,"Opotiki District Council","Purchases and other operating expenditure","Wastewater",235
2009,"Opotiki District Council","Rates","Wastewater",477
2009,"Opotiki District Council","Regulatory income and petrol tax","Wastewater",0
2009,"Opotiki District Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Opotiki District Council","Interest income","Wastewater",0
2009,"Opotiki District Council","Dividend income","Wastewater",0
2009,"Opotiki District Council","Sales and other operating income","Wastewater",1
2009,"Opotiki District Council","Employee costs","Wastewater",0
2009,"Opotiki District Council","Depreciation and amortisation","Wastewater",161
2009,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Opotiki District Council","Interest expenditure","Wastewater",29
2009,"Opotiki District Council","Purchases and other operating expenditure","Wastewater",251
2014,"Opotiki District Council","Rates","Solid waste/refuse",938
2014,"Opotiki District Council","Regulatory income and petrol tax","Solid waste/refuse",255
2014,"Opotiki District Council","Current grants, subsidies, and donations income","Solid waste/refuse",8
2014,"Opotiki District Council","Interest income","Solid waste/refuse",0
2014,"Opotiki District Council","Dividend income","Solid waste/refuse",0
2014,"Opotiki District Council","Sales and other operating income","Solid waste/refuse",0
2014,"Opotiki District Council","Employee costs","Solid waste/refuse",389
2014,"Opotiki District Council","Depreciation and amortisation","Solid waste/refuse",17
2014,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Opotiki District Council","Interest expenditure","Solid waste/refuse",3
2014,"Opotiki District Council","Purchases and other operating expenditure","Solid waste/refuse",636
2013,"Opotiki District Council","Rates","Solid waste/refuse",923
2013,"Opotiki District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Opotiki District Council","Current grants, subsidies, and donations income","Solid waste/refuse",20
2013,"Opotiki District Council","Interest income","Solid waste/refuse",0
2013,"Opotiki District Council","Dividend income","Solid waste/refuse",0
2013,"Opotiki District Council","Sales and other operating income","Solid waste/refuse",224
2013,"Opotiki District Council","Employee costs","Solid waste/refuse",355
2013,"Opotiki District Council","Depreciation and amortisation","Solid waste/refuse",17
2013,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Opotiki District Council","Interest expenditure","Solid waste/refuse",0
2013,"Opotiki District Council","Purchases and other operating expenditure","Solid waste/refuse",647
2012,"Opotiki District Council","Rates","Solid waste/refuse",919
2012,"Opotiki District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Opotiki District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Opotiki District Council","Interest income","Solid waste/refuse",0
2012,"Opotiki District Council","Dividend income","Solid waste/refuse",0
2012,"Opotiki District Council","Sales and other operating income","Solid waste/refuse",274
2012,"Opotiki District Council","Employee costs","Solid waste/refuse",365
2012,"Opotiki District Council","Depreciation and amortisation","Solid waste/refuse",0
2012,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Opotiki District Council","Interest expenditure","Solid waste/refuse",4
2012,"Opotiki District Council","Purchases and other operating expenditure","Solid waste/refuse",589
2011,"Opotiki District Council","Rates","Solid waste/refuse",923
