"year","council","income","activity","val"
2011,"Auckland Transport","Employee costs","Wastewater",0
2011,"Auckland Transport","Depreciation and amortisation","Wastewater",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Auckland Transport","Interest expenditure","Wastewater",0
2011,"Auckland Transport","Purchases and other operating expenditure","Wastewater",0
2014,"Auckland Transport","Rates","Solid waste/refuse",0
2014,"Auckland Transport","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Auckland Transport","Interest income","Solid waste/refuse",0
2014,"Auckland Transport","Dividend income","Solid waste/refuse",0
2014,"Auckland Transport","Sales and other operating income","Solid waste/refuse",0
2014,"Auckland Transport","Employee costs","Solid waste/refuse",0
2014,"Auckland Transport","Depreciation and amortisation","Solid waste/refuse",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Auckland Transport","Interest expenditure","Solid waste/refuse",0
2014,"Auckland Transport","Purchases and other operating expenditure","Solid waste/refuse",0
2013,"Auckland Transport","Rates","Solid waste/refuse",0
2013,"Auckland Transport","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Auckland Transport","Interest income","Solid waste/refuse",0
2013,"Auckland Transport","Dividend income","Solid waste/refuse",0
2013,"Auckland Transport","Sales and other operating income","Solid waste/refuse",0
2013,"Auckland Transport","Employee costs","Solid waste/refuse",0
2013,"Auckland Transport","Depreciation and amortisation","Solid waste/refuse",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Auckland Transport","Interest expenditure","Solid waste/refuse",0
2013,"Auckland Transport","Purchases and other operating expenditure","Solid waste/refuse",0
2012,"Auckland Transport","Rates","Solid waste/refuse",0
2012,"Auckland Transport","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Auckland Transport","Interest income","Solid waste/refuse",0
2012,"Auckland Transport","Dividend income","Solid waste/refuse",0
2012,"Auckland Transport","Sales and other operating income","Solid waste/refuse",0
2012,"Auckland Transport","Employee costs","Solid waste/refuse",0
2012,"Auckland Transport","Depreciation and amortisation","Solid waste/refuse",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Auckland Transport","Interest expenditure","Solid waste/refuse",0
2012,"Auckland Transport","Purchases and other operating expenditure","Solid waste/refuse",0
2011,"Auckland Transport","Rates","Solid waste/refuse",0
2011,"Auckland Transport","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Auckland Transport","Interest income","Solid waste/refuse",0
2011,"Auckland Transport","Dividend income","Solid waste/refuse",0
