"year","council","income","activity","val"
2014,"Tauranga City Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Tauranga City Council","Interest income","Wastewater",0
2014,"Tauranga City Council","Dividend income","Wastewater",0
2014,"Tauranga City Council","Sales and other operating income","Wastewater",1139
2014,"Tauranga City Council","Employee costs","Wastewater",1487
2014,"Tauranga City Council","Depreciation and amortisation","Wastewater",10347
2014,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Tauranga City Council","Interest expenditure","Wastewater",0
2014,"Tauranga City Council","Purchases and other operating expenditure","Wastewater",7491
2013,"Tauranga City Council","Rates","Wastewater",30453
2013,"Tauranga City Council","Regulatory income and petrol tax","Wastewater",0
2013,"Tauranga City Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Tauranga City Council","Interest income","Wastewater",0
2013,"Tauranga City Council","Dividend income","Wastewater",0
2013,"Tauranga City Council","Sales and other operating income","Wastewater",1125
2013,"Tauranga City Council","Employee costs","Wastewater",1259
2013,"Tauranga City Council","Depreciation and amortisation","Wastewater",10449
2013,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Tauranga City Council","Interest expenditure","Wastewater",0
2013,"Tauranga City Council","Purchases and other operating expenditure","Wastewater",9790
2012,"Tauranga City Council","Rates","Wastewater",29009
2012,"Tauranga City Council","Regulatory income and petrol tax","Wastewater",0
2012,"Tauranga City Council","Current grants, subsidies, and donations income","Wastewater",177
2012,"Tauranga City Council","Interest income","Wastewater",0
2012,"Tauranga City Council","Dividend income","Wastewater",0
2012,"Tauranga City Council","Sales and other operating income","Wastewater",989
2012,"Tauranga City Council","Employee costs","Wastewater",1334
2012,"Tauranga City Council","Depreciation and amortisation","Wastewater",9352
2012,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Tauranga City Council","Interest expenditure","Wastewater",0
2012,"Tauranga City Council","Purchases and other operating expenditure","Wastewater",2251
2011,"Tauranga City Council","Rates","Wastewater",24746
2011,"Tauranga City Council","Regulatory income and petrol tax","Wastewater",0
2011,"Tauranga City Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Tauranga City Council","Interest income","Wastewater",0
2011,"Tauranga City Council","Dividend income","Wastewater",0
2011,"Tauranga City Council","Sales and other operating income","Wastewater",893
2011,"Tauranga City Council","Employee costs","Wastewater",1329
2011,"Tauranga City Council","Depreciation and amortisation","Wastewater",8448
2011,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Tauranga City Council","Interest expenditure","Wastewater",12
2011,"Tauranga City Council","Purchases and other operating expenditure","Wastewater",8028
2010,"Tauranga City Council","Rates","Wastewater",24147
2010,"Tauranga City Council","Regulatory income and petrol tax","Wastewater",0
2010,"Tauranga City Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Tauranga City Council","Interest income","Wastewater",0
2010,"Tauranga City Council","Dividend income","Wastewater",0
2010,"Tauranga City Council","Sales and other operating income","Wastewater",887
2010,"Tauranga City Council","Employee costs","Wastewater",1286
2010,"Tauranga City Council","Depreciation and amortisation","Wastewater",8235
2010,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Tauranga City Council","Interest expenditure","Wastewater",5
2010,"Tauranga City Council","Purchases and other operating expenditure","Wastewater",8930
2009,"Tauranga City Council","Rates","Wastewater",19826
2009,"Tauranga City Council","Regulatory income and petrol tax","Wastewater",0
2009,"Tauranga City Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Tauranga City Council","Interest income","Wastewater",0
2009,"Tauranga City Council","Dividend income","Wastewater",0
2009,"Tauranga City Council","Sales and other operating income","Wastewater",891
2009,"Tauranga City Council","Employee costs","Wastewater",1211
2009,"Tauranga City Council","Depreciation and amortisation","Wastewater",7453
2009,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Tauranga City Council","Interest expenditure","Wastewater",313
2009,"Tauranga City Council","Purchases and other operating expenditure","Wastewater",6402
2014,"Tauranga City Council","Rates","Solid waste/refuse",1718
2014,"Tauranga City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Tauranga City Council","Current grants, subsidies, and donations income","Solid waste/refuse",646
2014,"Tauranga City Council","Interest income","Solid waste/refuse",0
2014,"Tauranga City Council","Dividend income","Solid waste/refuse",0
2014,"Tauranga City Council","Sales and other operating income","Solid waste/refuse",820
2014,"Tauranga City Council","Employee costs","Solid waste/refuse",286
2014,"Tauranga City Council","Depreciation and amortisation","Solid waste/refuse",157
2014,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Tauranga City Council","Interest expenditure","Solid waste/refuse",0
2014,"Tauranga City Council","Purchases and other operating expenditure","Solid waste/refuse",1863
2013,"Tauranga City Council","Rates","Solid waste/refuse",1707
2013,"Tauranga City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Tauranga City Council","Current grants, subsidies, and donations income","Solid waste/refuse",275
2013,"Tauranga City Council","Interest income","Solid waste/refuse",0
2013,"Tauranga City Council","Dividend income","Solid waste/refuse",0
2013,"Tauranga City Council","Sales and other operating income","Solid waste/refuse",746
2013,"Tauranga City Council","Employee costs","Solid waste/refuse",290
2013,"Tauranga City Council","Depreciation and amortisation","Solid waste/refuse",154
2013,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Tauranga City Council","Interest expenditure","Solid waste/refuse",0
2013,"Tauranga City Council","Purchases and other operating expenditure","Solid waste/refuse",1705
2012,"Tauranga City Council","Rates","Solid waste/refuse",1592
2012,"Tauranga City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Tauranga City Council","Current grants, subsidies, and donations income","Solid waste/refuse",223
2012,"Tauranga City Council","Interest income","Solid waste/refuse",0
2012,"Tauranga City Council","Dividend income","Solid waste/refuse",0
2012,"Tauranga City Council","Sales and other operating income","Solid waste/refuse",668
2012,"Tauranga City Council","Employee costs","Solid waste/refuse",233
2012,"Tauranga City Council","Depreciation and amortisation","Solid waste/refuse",154
2012,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Tauranga City Council","Interest expenditure","Solid waste/refuse",0
2012,"Tauranga City Council","Purchases and other operating expenditure","Solid waste/refuse",1488
2011,"Tauranga City Council","Rates","Solid waste/refuse",1614
2011,"Tauranga City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Tauranga City Council","Current grants, subsidies, and donations income","Solid waste/refuse",257
2011,"Tauranga City Council","Interest income","Solid waste/refuse",0
2011,"Tauranga City Council","Dividend income","Solid waste/refuse",0
2011,"Tauranga City Council","Sales and other operating income","Solid waste/refuse",616
2011,"Tauranga City Council","Employee costs","Solid waste/refuse",275
2011,"Tauranga City Council","Depreciation and amortisation","Solid waste/refuse",155
2011,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Tauranga City Council","Interest expenditure","Solid waste/refuse",0
2011,"Tauranga City Council","Purchases and other operating expenditure","Solid waste/refuse",1421
2010,"Tauranga City Council","Rates","Solid waste/refuse",1869
2010,"Tauranga City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Tauranga City Council","Current grants, subsidies, and donations income","Solid waste/refuse",61
2010,"Tauranga City Council","Interest income","Solid waste/refuse",0
2010,"Tauranga City Council","Dividend income","Solid waste/refuse",0
2010,"Tauranga City Council","Sales and other operating income","Solid waste/refuse",525
2010,"Tauranga City Council","Employee costs","Solid waste/refuse",239
2010,"Tauranga City Council","Depreciation and amortisation","Solid waste/refuse",109
2010,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Tauranga City Council","Interest expenditure","Solid waste/refuse",0
2010,"Tauranga City Council","Purchases and other operating expenditure","Solid waste/refuse",1362
2009,"Tauranga City Council","Rates","Solid waste/refuse",2007
2009,"Tauranga City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Tauranga City Council","Current grants, subsidies, and donations income","Solid waste/refuse",13
2009,"Tauranga City Council","Interest income","Solid waste/refuse",0
2009,"Tauranga City Council","Dividend income","Solid waste/refuse",0
2009,"Tauranga City Council","Sales and other operating income","Solid waste/refuse",500
2009,"Tauranga City Council","Employee costs","Solid waste/refuse",248
2009,"Tauranga City Council","Depreciation and amortisation","Solid waste/refuse",50
2009,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Tauranga City Council","Interest expenditure","Solid waste/refuse",0
2009,"Tauranga City Council","Purchases and other operating expenditure","Solid waste/refuse",1896
2014,"Tauranga City Council","Rates","Environmental protection",0
2014,"Tauranga City Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Tauranga City Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Tauranga City Council","Interest income","Environmental protection",0
