"year","council","income","activity","val"
2014,"Upper Hutt City Council","Depreciation and amortisation","Wastewater",4617
2014,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Upper Hutt City Council","Interest expenditure","Wastewater",711
2014,"Upper Hutt City Council","Purchases and other operating expenditure","Wastewater",4717
2013,"Upper Hutt City Council","Rates","Wastewater",8478
2013,"Upper Hutt City Council","Regulatory income and petrol tax","Wastewater",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations income","Wastewater",39
2013,"Upper Hutt City Council","Interest income","Wastewater",0
2013,"Upper Hutt City Council","Dividend income","Wastewater",0
2013,"Upper Hutt City Council","Sales and other operating income","Wastewater",118
2013,"Upper Hutt City Council","Employee costs","Wastewater",0
2013,"Upper Hutt City Council","Depreciation and amortisation","Wastewater",4702
2013,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Upper Hutt City Council","Interest expenditure","Wastewater",807
2013,"Upper Hutt City Council","Purchases and other operating expenditure","Wastewater",4248
2012,"Upper Hutt City Council","Rates","Wastewater",7222
2012,"Upper Hutt City Council","Regulatory income and petrol tax","Wastewater",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Upper Hutt City Council","Interest income","Wastewater",0
2012,"Upper Hutt City Council","Dividend income","Wastewater",0
2012,"Upper Hutt City Council","Sales and other operating income","Wastewater",127
2012,"Upper Hutt City Council","Employee costs","Wastewater",0
2012,"Upper Hutt City Council","Depreciation and amortisation","Wastewater",4213
2012,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Upper Hutt City Council","Interest expenditure","Wastewater",787
2012,"Upper Hutt City Council","Purchases and other operating expenditure","Wastewater",3929
2011,"Upper Hutt City Council","Rates","Wastewater",7621
2011,"Upper Hutt City Council","Regulatory income and petrol tax","Wastewater",0
2011,"Upper Hutt City Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Upper Hutt City Council","Interest income","Wastewater",0
2011,"Upper Hutt City Council","Dividend income","Wastewater",0
2011,"Upper Hutt City Council","Sales and other operating income","Wastewater",154
2011,"Upper Hutt City Council","Employee costs","Wastewater",0
2011,"Upper Hutt City Council","Depreciation and amortisation","Wastewater",3998
2011,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Upper Hutt City Council","Interest expenditure","Wastewater",1070
2011,"Upper Hutt City Council","Purchases and other operating expenditure","Wastewater",3843
2010,"Upper Hutt City Council","Rates","Wastewater",6681
2010,"Upper Hutt City Council","Regulatory income and petrol tax","Wastewater",0
2010,"Upper Hutt City Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Upper Hutt City Council","Interest income","Wastewater",0
2010,"Upper Hutt City Council","Dividend income","Wastewater",0
2010,"Upper Hutt City Council","Sales and other operating income","Wastewater",167
2010,"Upper Hutt City Council","Employee costs","Wastewater",0
2010,"Upper Hutt City Council","Depreciation and amortisation","Wastewater",3945
2010,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Upper Hutt City Council","Interest expenditure","Wastewater",1087
2010,"Upper Hutt City Council","Purchases and other operating expenditure","Wastewater",4099
2009,"Upper Hutt City Council","Rates","Wastewater",6987
2009,"Upper Hutt City Council","Regulatory income and petrol tax","Wastewater",0
2009,"Upper Hutt City Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Upper Hutt City Council","Interest income","Wastewater",0
2009,"Upper Hutt City Council","Dividend income","Wastewater",0
2009,"Upper Hutt City Council","Sales and other operating income","Wastewater",186
2009,"Upper Hutt City Council","Employee costs","Wastewater",0
2009,"Upper Hutt City Council","Depreciation and amortisation","Wastewater",3715
2009,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Upper Hutt City Council","Interest expenditure","Wastewater",1010
2009,"Upper Hutt City Council","Purchases and other operating expenditure","Wastewater",4000
2014,"Upper Hutt City Council","Rates","Solid waste/refuse",-480
2014,"Upper Hutt City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Upper Hutt City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Upper Hutt City Council","Interest income","Solid waste/refuse",0
2014,"Upper Hutt City Council","Dividend income","Solid waste/refuse",0
2014,"Upper Hutt City Council","Sales and other operating income","Solid waste/refuse",625
2014,"Upper Hutt City Council","Employee costs","Solid waste/refuse",0
2014,"Upper Hutt City Council","Depreciation and amortisation","Solid waste/refuse",0
2014,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Upper Hutt City Council","Interest expenditure","Solid waste/refuse",0
2014,"Upper Hutt City Council","Purchases and other operating expenditure","Solid waste/refuse",39
2013,"Upper Hutt City Council","Rates","Solid waste/refuse",-344
2013,"Upper Hutt City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Upper Hutt City Council","Interest income","Solid waste/refuse",0
2013,"Upper Hutt City Council","Dividend income","Solid waste/refuse",0
2013,"Upper Hutt City Council","Sales and other operating income","Solid waste/refuse",589
2013,"Upper Hutt City Council","Employee costs","Solid waste/refuse",0
2013,"Upper Hutt City Council","Depreciation and amortisation","Solid waste/refuse",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Upper Hutt City Council","Interest expenditure","Solid waste/refuse",0
2013,"Upper Hutt City Council","Purchases and other operating expenditure","Solid waste/refuse",145
2012,"Upper Hutt City Council","Rates","Solid waste/refuse",-240
2012,"Upper Hutt City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Upper Hutt City Council","Interest income","Solid waste/refuse",0
2012,"Upper Hutt City Council","Dividend income","Solid waste/refuse",0
2012,"Upper Hutt City Council","Sales and other operating income","Solid waste/refuse",547
2012,"Upper Hutt City Council","Employee costs","Solid waste/refuse",0
2012,"Upper Hutt City Council","Depreciation and amortisation","Solid waste/refuse",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Upper Hutt City Council","Interest expenditure","Solid waste/refuse",0
2012,"Upper Hutt City Council","Purchases and other operating expenditure","Solid waste/refuse",211
2011,"Upper Hutt City Council","Rates","Solid waste/refuse",0
2011,"Upper Hutt City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Upper Hutt City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Upper Hutt City Council","Interest income","Solid waste/refuse",0
2011,"Upper Hutt City Council","Dividend income","Solid waste/refuse",0
2011,"Upper Hutt City Council","Sales and other operating income","Solid waste/refuse",841
2011,"Upper Hutt City Council","Employee costs","Solid waste/refuse",0
2011,"Upper Hutt City Council","Depreciation and amortisation","Solid waste/refuse",0
2011,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Upper Hutt City Council","Interest expenditure","Solid waste/refuse",0
2011,"Upper Hutt City Council","Purchases and other operating expenditure","Solid waste/refuse",218
2010,"Upper Hutt City Council","Rates","Solid waste/refuse",0
2010,"Upper Hutt City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Upper Hutt City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Upper Hutt City Council","Interest income","Solid waste/refuse",0
2010,"Upper Hutt City Council","Dividend income","Solid waste/refuse",0
2010,"Upper Hutt City Council","Sales and other operating income","Solid waste/refuse",537
2010,"Upper Hutt City Council","Employee costs","Solid waste/refuse",0
2010,"Upper Hutt City Council","Depreciation and amortisation","Solid waste/refuse",0
2010,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Upper Hutt City Council","Interest expenditure","Solid waste/refuse",0
2010,"Upper Hutt City Council","Purchases and other operating expenditure","Solid waste/refuse",199
2009,"Upper Hutt City Council","Rates","Solid waste/refuse",0
2009,"Upper Hutt City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Upper Hutt City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Upper Hutt City Council","Interest income","Solid waste/refuse",0
2009,"Upper Hutt City Council","Dividend income","Solid waste/refuse",0
2009,"Upper Hutt City Council","Sales and other operating income","Solid waste/refuse",476
2009,"Upper Hutt City Council","Employee costs","Solid waste/refuse",0
2009,"Upper Hutt City Council","Depreciation and amortisation","Solid waste/refuse",0
2009,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Upper Hutt City Council","Interest expenditure","Solid waste/refuse",0
