"year","council","income","activity","val"
2010,"Invercargill City Council","Regulatory income and petrol tax","Water supply",0
2010,"Invercargill City Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Invercargill City Council","Interest income","Water supply",0
2010,"Invercargill City Council","Dividend income","Water supply",0
2010,"Invercargill City Council","Sales and other operating income","Water supply",1126
2010,"Invercargill City Council","Employee costs","Water supply",672
2010,"Invercargill City Council","Depreciation and amortisation","Water supply",2226
2010,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Invercargill City Council","Interest expenditure","Water supply",59
2010,"Invercargill City Council","Purchases and other operating expenditure","Water supply",2938
2009,"Invercargill City Council","Rates","Water supply",3525
2009,"Invercargill City Council","Regulatory income and petrol tax","Water supply",0
2009,"Invercargill City Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Invercargill City Council","Interest income","Water supply",0
2009,"Invercargill City Council","Dividend income","Water supply",0
2009,"Invercargill City Council","Sales and other operating income","Water supply",1241
2009,"Invercargill City Council","Employee costs","Water supply",501
2009,"Invercargill City Council","Depreciation and amortisation","Water supply",2221
2009,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Invercargill City Council","Interest expenditure","Water supply",47
2009,"Invercargill City Council","Purchases and other operating expenditure","Water supply",3006
2014,"Invercargill City Council","Rates","Wastewater",7311
2014,"Invercargill City Council","Regulatory income and petrol tax","Wastewater",0
2014,"Invercargill City Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Invercargill City Council","Interest income","Wastewater",0
2014,"Invercargill City Council","Dividend income","Wastewater",0
2014,"Invercargill City Council","Sales and other operating income","Wastewater",1027
2014,"Invercargill City Council","Employee costs","Wastewater",368
2014,"Invercargill City Council","Depreciation and amortisation","Wastewater",3884
2014,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Invercargill City Council","Interest expenditure","Wastewater",370
2014,"Invercargill City Council","Purchases and other operating expenditure","Wastewater",3337
2013,"Invercargill City Council","Rates","Wastewater",7267
2013,"Invercargill City Council","Regulatory income and petrol tax","Wastewater",0
2013,"Invercargill City Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Invercargill City Council","Interest income","Wastewater",0
2013,"Invercargill City Council","Dividend income","Wastewater",0
2013,"Invercargill City Council","Sales and other operating income","Wastewater",597
2013,"Invercargill City Council","Employee costs","Wastewater",375
2013,"Invercargill City Council","Depreciation and amortisation","Wastewater",3814
2013,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Invercargill City Council","Interest expenditure","Wastewater",405
2013,"Invercargill City Council","Purchases and other operating expenditure","Wastewater",3361
2012,"Invercargill City Council","Rates","Wastewater",7063
2012,"Invercargill City Council","Regulatory income and petrol tax","Wastewater",0
2012,"Invercargill City Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Invercargill City Council","Interest income","Wastewater",0
2012,"Invercargill City Council","Dividend income","Wastewater",0
2012,"Invercargill City Council","Sales and other operating income","Wastewater",555
2012,"Invercargill City Council","Employee costs","Wastewater",362
2012,"Invercargill City Council","Depreciation and amortisation","Wastewater",3772
2012,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Invercargill City Council","Interest expenditure","Wastewater",481
2012,"Invercargill City Council","Purchases and other operating expenditure","Wastewater",3561
2011,"Invercargill City Council","Rates","Wastewater",6884
2011,"Invercargill City Council","Regulatory income and petrol tax","Wastewater",0
2011,"Invercargill City Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Invercargill City Council","Interest income","Wastewater",0
2011,"Invercargill City Council","Dividend income","Wastewater",0
2011,"Invercargill City Council","Sales and other operating income","Wastewater",553
2011,"Invercargill City Council","Employee costs","Wastewater",279
2011,"Invercargill City Council","Depreciation and amortisation","Wastewater",3855
2011,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Invercargill City Council","Interest expenditure","Wastewater",547
2011,"Invercargill City Council","Purchases and other operating expenditure","Wastewater",2934
2010,"Invercargill City Council","Rates","Wastewater",6396
2010,"Invercargill City Council","Regulatory income and petrol tax","Wastewater",0
2010,"Invercargill City Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Invercargill City Council","Interest income","Wastewater",0
2010,"Invercargill City Council","Dividend income","Wastewater",0
2010,"Invercargill City Council","Sales and other operating income","Wastewater",489
2010,"Invercargill City Council","Employee costs","Wastewater",169
2010,"Invercargill City Council","Depreciation and amortisation","Wastewater",3295
2010,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Invercargill City Council","Interest expenditure","Wastewater",560
2010,"Invercargill City Council","Purchases and other operating expenditure","Wastewater",2679
2009,"Invercargill City Council","Rates","Wastewater",5781
2009,"Invercargill City Council","Regulatory income and petrol tax","Wastewater",0
2009,"Invercargill City Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Invercargill City Council","Interest income","Wastewater",0
2009,"Invercargill City Council","Dividend income","Wastewater",0
2009,"Invercargill City Council","Sales and other operating income","Wastewater",636
2009,"Invercargill City Council","Employee costs","Wastewater",161
2009,"Invercargill City Council","Depreciation and amortisation","Wastewater",3331
2009,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Invercargill City Council","Interest expenditure","Wastewater",793
2009,"Invercargill City Council","Purchases and other operating expenditure","Wastewater",2681
2014,"Invercargill City Council","Rates","Solid waste/refuse",3756
2014,"Invercargill City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Invercargill City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Invercargill City Council","Interest income","Solid waste/refuse",0
2014,"Invercargill City Council","Dividend income","Solid waste/refuse",0
2014,"Invercargill City Council","Sales and other operating income","Solid waste/refuse",2257
2014,"Invercargill City Council","Employee costs","Solid waste/refuse",0
2014,"Invercargill City Council","Depreciation and amortisation","Solid waste/refuse",351
2014,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Invercargill City Council","Interest expenditure","Solid waste/refuse",0
2014,"Invercargill City Council","Purchases and other operating expenditure","Solid waste/refuse",4547
2013,"Invercargill City Council","Rates","Solid waste/refuse",3643
2013,"Invercargill City Council","Regulatory income and petrol tax","Solid waste/refuse",6
2013,"Invercargill City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Invercargill City Council","Interest income","Solid waste/refuse",0
2013,"Invercargill City Council","Dividend income","Solid waste/refuse",0
2013,"Invercargill City Council","Sales and other operating income","Solid waste/refuse",2162
2013,"Invercargill City Council","Employee costs","Solid waste/refuse",1
2013,"Invercargill City Council","Depreciation and amortisation","Solid waste/refuse",353
2013,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Invercargill City Council","Interest expenditure","Solid waste/refuse",0
2013,"Invercargill City Council","Purchases and other operating expenditure","Solid waste/refuse",5721
2012,"Invercargill City Council","Rates","Solid waste/refuse",3790
2012,"Invercargill City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Invercargill City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Invercargill City Council","Interest income","Solid waste/refuse",0
2012,"Invercargill City Council","Dividend income","Solid waste/refuse",0
2012,"Invercargill City Council","Sales and other operating income","Solid waste/refuse",2078
2012,"Invercargill City Council","Employee costs","Solid waste/refuse",155
2012,"Invercargill City Council","Depreciation and amortisation","Solid waste/refuse",355
2012,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Invercargill City Council","Interest expenditure","Solid waste/refuse",38
2012,"Invercargill City Council","Purchases and other operating expenditure","Solid waste/refuse",5695
2011,"Invercargill City Council","Rates","Solid waste/refuse",3321
2011,"Invercargill City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Invercargill City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Invercargill City Council","Interest income","Solid waste/refuse",0
2011,"Invercargill City Council","Dividend income","Solid waste/refuse",0
2011,"Invercargill City Council","Sales and other operating income","Solid waste/refuse",2573
2011,"Invercargill City Council","Employee costs","Solid waste/refuse",0
2011,"Invercargill City Council","Depreciation and amortisation","Solid waste/refuse",73
2011,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Invercargill City Council","Interest expenditure","Solid waste/refuse",57
2011,"Invercargill City Council","Purchases and other operating expenditure","Solid waste/refuse",4200
2010,"Invercargill City Council","Rates","Solid waste/refuse",2788
2010,"Invercargill City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Invercargill City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Invercargill City Council","Interest income","Solid waste/refuse",0
2010,"Invercargill City Council","Dividend income","Solid waste/refuse",0
2010,"Invercargill City Council","Sales and other operating income","Solid waste/refuse",2420
2010,"Invercargill City Council","Employee costs","Solid waste/refuse",0
2010,"Invercargill City Council","Depreciation and amortisation","Solid waste/refuse",105
2010,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Invercargill City Council","Interest expenditure","Solid waste/refuse",60
2010,"Invercargill City Council","Purchases and other operating expenditure","Solid waste/refuse",3718
2009,"Invercargill City Council","Rates","Solid waste/refuse",2780
2009,"Invercargill City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Invercargill City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Invercargill City Council","Interest income","Solid waste/refuse",0
2009,"Invercargill City Council","Dividend income","Solid waste/refuse",0
2009,"Invercargill City Council","Sales and other operating income","Solid waste/refuse",1779
2009,"Invercargill City Council","Employee costs","Solid waste/refuse",0
2009,"Invercargill City Council","Depreciation and amortisation","Solid waste/refuse",75
2009,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Invercargill City Council","Interest expenditure","Solid waste/refuse",96
2009,"Invercargill City Council","Purchases and other operating expenditure","Solid waste/refuse",3665
2014,"Invercargill City Council","Rates","Environmental protection",0
2014,"Invercargill City Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Invercargill City Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Invercargill City Council","Interest income","Environmental protection",0
2014,"Invercargill City Council","Dividend income","Environmental protection",0
2014,"Invercargill City Council","Sales and other operating income","Environmental protection",0
2014,"Invercargill City Council","Employee costs","Environmental protection",0
2014,"Invercargill City Council","Depreciation and amortisation","Environmental protection",0
2014,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Invercargill City Council","Interest expenditure","Environmental protection",0
2014,"Invercargill City Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Invercargill City Council","Rates","Environmental protection",0
2013,"Invercargill City Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Invercargill City Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Invercargill City Council","Interest income","Environmental protection",0
2013,"Invercargill City Council","Dividend income","Environmental protection",0
2013,"Invercargill City Council","Sales and other operating income","Environmental protection",0
2013,"Invercargill City Council","Employee costs","Environmental protection",0
2013,"Invercargill City Council","Depreciation and amortisation","Environmental protection",0
2013,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Invercargill City Council","Interest expenditure","Environmental protection",0
2013,"Invercargill City Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Invercargill City Council","Rates","Environmental protection",0
2012,"Invercargill City Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Invercargill City Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Invercargill City Council","Interest income","Environmental protection",0
2012,"Invercargill City Council","Dividend income","Environmental protection",0
2012,"Invercargill City Council","Sales and other operating income","Environmental protection",0
2012,"Invercargill City Council","Employee costs","Environmental protection",0
2012,"Invercargill City Council","Depreciation and amortisation","Environmental protection",0
2012,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Invercargill City Council","Interest expenditure","Environmental protection",0
2012,"Invercargill City Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Invercargill City Council","Rates","Environmental protection",0
2011,"Invercargill City Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Invercargill City Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Invercargill City Council","Interest income","Environmental protection",0
2011,"Invercargill City Council","Dividend income","Environmental protection",0
2011,"Invercargill City Council","Sales and other operating income","Environmental protection",0
2011,"Invercargill City Council","Employee costs","Environmental protection",0
2011,"Invercargill City Council","Depreciation and amortisation","Environmental protection",0
2011,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Invercargill City Council","Interest expenditure","Environmental protection",0
2011,"Invercargill City Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Invercargill City Council","Rates","Environmental protection",0
2010,"Invercargill City Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Invercargill City Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Invercargill City Council","Interest income","Environmental protection",0
2010,"Invercargill City Council","Dividend income","Environmental protection",0
2010,"Invercargill City Council","Sales and other operating income","Environmental protection",0
2010,"Invercargill City Council","Employee costs","Environmental protection",0
2010,"Invercargill City Council","Depreciation and amortisation","Environmental protection",0
