"year","council","income","activity","val"
2013,"Porirua City Council","Depreciation and amortisation","Water supply",1993
2013,"Porirua City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Porirua City Council","Interest expenditure","Water supply",0
2013,"Porirua City Council","Purchases and other operating expenditure","Water supply",3992
2012,"Porirua City Council","Rates","Water supply",4746
2012,"Porirua City Council","Regulatory income and petrol tax","Water supply",0
2012,"Porirua City Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Porirua City Council","Interest income","Water supply",0
2012,"Porirua City Council","Dividend income","Water supply",0
2012,"Porirua City Council","Sales and other operating income","Water supply",752
2012,"Porirua City Council","Employee costs","Water supply",3
2012,"Porirua City Council","Depreciation and amortisation","Water supply",1927
2012,"Porirua City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Porirua City Council","Interest expenditure","Water supply",0
2012,"Porirua City Council","Purchases and other operating expenditure","Water supply",3515
2011,"Porirua City Council","Rates","Water supply",4526
2011,"Porirua City Council","Regulatory income and petrol tax","Water supply",0
2011,"Porirua City Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Porirua City Council","Interest income","Water supply",0
2011,"Porirua City Council","Dividend income","Water supply",0
2011,"Porirua City Council","Sales and other operating income","Water supply",815
2011,"Porirua City Council","Employee costs","Water supply",0
2011,"Porirua City Council","Depreciation and amortisation","Water supply",1857
2011,"Porirua City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Porirua City Council","Interest expenditure","Water supply",0
2011,"Porirua City Council","Purchases and other operating expenditure","Water supply",3042
2010,"Porirua City Council","Rates","Water supply",-96
2010,"Porirua City Council","Regulatory income and petrol tax","Water supply",0
2010,"Porirua City Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Porirua City Council","Interest income","Water supply",0
2010,"Porirua City Council","Dividend income","Water supply",0
2010,"Porirua City Council","Sales and other operating income","Water supply",789
2010,"Porirua City Council","Employee costs","Water supply",-2
2010,"Porirua City Council","Depreciation and amortisation","Water supply",1825
2010,"Porirua City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Porirua City Council","Interest expenditure","Water supply",0
2010,"Porirua City Council","Purchases and other operating expenditure","Water supply",3006
2009,"Porirua City Council","Rates","Water supply",3811
2009,"Porirua City Council","Regulatory income and petrol tax","Water supply",0
2009,"Porirua City Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Porirua City Council","Interest income","Water supply",0
2009,"Porirua City Council","Dividend income","Water supply",0
2009,"Porirua City Council","Sales and other operating income","Water supply",807
2009,"Porirua City Council","Employee costs","Water supply",25
2009,"Porirua City Council","Depreciation and amortisation","Water supply",1750
2009,"Porirua City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Porirua City Council","Interest expenditure","Water supply",66
2009,"Porirua City Council","Purchases and other operating expenditure","Water supply",2807
2014,"Porirua City Council","Rates","Wastewater",-880
2014,"Porirua City Council","Regulatory income and petrol tax","Wastewater",0
2014,"Porirua City Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Porirua City Council","Interest income","Wastewater",0
2014,"Porirua City Council","Dividend income","Wastewater",0
2014,"Porirua City Council","Sales and other operating income","Wastewater",32
2014,"Porirua City Council","Employee costs","Wastewater",10
2014,"Porirua City Council","Depreciation and amortisation","Wastewater",6143
2014,"Porirua City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Porirua City Council","Interest expenditure","Wastewater",0
2014,"Porirua City Council","Purchases and other operating expenditure","Wastewater",2111
2013,"Porirua City Council","Rates","Wastewater",-860
2013,"Porirua City Council","Regulatory income and petrol tax","Wastewater",0
2013,"Porirua City Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Porirua City Council","Interest income","Wastewater",0
2013,"Porirua City Council","Dividend income","Wastewater",0
2013,"Porirua City Council","Sales and other operating income","Wastewater",27
2013,"Porirua City Council","Employee costs","Wastewater",7
2013,"Porirua City Council","Depreciation and amortisation","Wastewater",5929
2013,"Porirua City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Porirua City Council","Interest expenditure","Wastewater",0
2013,"Porirua City Council","Purchases and other operating expenditure","Wastewater",2538
2012,"Porirua City Council","Rates","Wastewater",4642
2012,"Porirua City Council","Regulatory income and petrol tax","Wastewater",0
2012,"Porirua City Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Porirua City Council","Interest income","Wastewater",0
2012,"Porirua City Council","Dividend income","Wastewater",0
2012,"Porirua City Council","Sales and other operating income","Wastewater",32
2012,"Porirua City Council","Employee costs","Wastewater",73
2012,"Porirua City Council","Depreciation and amortisation","Wastewater",5532
2012,"Porirua City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Porirua City Council","Interest expenditure","Wastewater",0
2012,"Porirua City Council","Purchases and other operating expenditure","Wastewater",2618
2011,"Porirua City Council","Rates","Wastewater",4281
2011,"Porirua City Council","Regulatory income and petrol tax","Wastewater",0
2011,"Porirua City Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Porirua City Council","Interest income","Wastewater",0
2011,"Porirua City Council","Dividend income","Wastewater",0
2011,"Porirua City Council","Sales and other operating income","Wastewater",20
2011,"Porirua City Council","Employee costs","Wastewater",0
2011,"Porirua City Council","Depreciation and amortisation","Wastewater",5419
2011,"Porirua City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Porirua City Council","Interest expenditure","Wastewater",0
2011,"Porirua City Council","Purchases and other operating expenditure","Wastewater",901
2010,"Porirua City Council","Rates","Wastewater",-607
2010,"Porirua City Council","Regulatory income and petrol tax","Wastewater",0
2010,"Porirua City Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Porirua City Council","Interest income","Wastewater",0
2010,"Porirua City Council","Dividend income","Wastewater",0
2010,"Porirua City Council","Sales and other operating income","Wastewater",26
2010,"Porirua City Council","Employee costs","Wastewater",2
2010,"Porirua City Council","Depreciation and amortisation","Wastewater",5189
2010,"Porirua City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Porirua City Council","Interest expenditure","Wastewater",0
2010,"Porirua City Council","Purchases and other operating expenditure","Wastewater",678
2009,"Porirua City Council","Rates","Wastewater",3776
2009,"Porirua City Council","Regulatory income and petrol tax","Wastewater",0
2009,"Porirua City Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Porirua City Council","Interest income","Wastewater",0
2009,"Porirua City Council","Dividend income","Wastewater",0
2009,"Porirua City Council","Sales and other operating income","Wastewater",83
2009,"Porirua City Council","Employee costs","Wastewater",46
2009,"Porirua City Council","Depreciation and amortisation","Wastewater",5073
2009,"Porirua City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Porirua City Council","Interest expenditure","Wastewater",426
2009,"Porirua City Council","Purchases and other operating expenditure","Wastewater",956
2014,"Porirua City Council","Rates","Solid waste/refuse",0
2014,"Porirua City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Porirua City Council","Current grants, subsidies, and donations income","Solid waste/refuse",154
2014,"Porirua City Council","Interest income","Solid waste/refuse",0
2014,"Porirua City Council","Dividend income","Solid waste/refuse",0
2014,"Porirua City Council","Sales and other operating income","Solid waste/refuse",4351
2014,"Porirua City Council","Employee costs","Solid waste/refuse",95
2014,"Porirua City Council","Depreciation and amortisation","Solid waste/refuse",645
2014,"Porirua City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",1
2014,"Porirua City Council","Interest expenditure","Solid waste/refuse",271
2014,"Porirua City Council","Purchases and other operating expenditure","Solid waste/refuse",3447
2013,"Porirua City Council","Rates","Solid waste/refuse",0
2013,"Porirua City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Porirua City Council","Current grants, subsidies, and donations income","Solid waste/refuse",145
2013,"Porirua City Council","Interest income","Solid waste/refuse",0
2013,"Porirua City Council","Dividend income","Solid waste/refuse",0
2013,"Porirua City Council","Sales and other operating income","Solid waste/refuse",4444
2013,"Porirua City Council","Employee costs","Solid waste/refuse",102
2013,"Porirua City Council","Depreciation and amortisation","Solid waste/refuse",629
2013,"Porirua City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Porirua City Council","Interest expenditure","Solid waste/refuse",221
2013,"Porirua City Council","Purchases and other operating expenditure","Solid waste/refuse",3598
2012,"Porirua City Council","Rates","Solid waste/refuse",344
2012,"Porirua City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Porirua City Council","Current grants, subsidies, and donations income","Solid waste/refuse",143
2012,"Porirua City Council","Interest income","Solid waste/refuse",0
2012,"Porirua City Council","Dividend income","Solid waste/refuse",0
2012,"Porirua City Council","Sales and other operating income","Solid waste/refuse",4241
2012,"Porirua City Council","Employee costs","Solid waste/refuse",29
2012,"Porirua City Council","Depreciation and amortisation","Solid waste/refuse",535
2012,"Porirua City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Porirua City Council","Interest expenditure","Solid waste/refuse",214
2012,"Porirua City Council","Purchases and other operating expenditure","Solid waste/refuse",3903
2011,"Porirua City Council","Rates","Solid waste/refuse",416
2011,"Porirua City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Porirua City Council","Current grants, subsidies, and donations income","Solid waste/refuse",245
2011,"Porirua City Council","Interest income","Solid waste/refuse",0
2011,"Porirua City Council","Dividend income","Solid waste/refuse",0
2011,"Porirua City Council","Sales and other operating income","Solid waste/refuse",3907
2011,"Porirua City Council","Employee costs","Solid waste/refuse",5
2011,"Porirua City Council","Depreciation and amortisation","Solid waste/refuse",223
2011,"Porirua City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Porirua City Council","Interest expenditure","Solid waste/refuse",198
2011,"Porirua City Council","Purchases and other operating expenditure","Solid waste/refuse",4083
2010,"Porirua City Council","Rates","Solid waste/refuse",0
2010,"Porirua City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Porirua City Council","Current grants, subsidies, and donations income","Solid waste/refuse",179
2010,"Porirua City Council","Interest income","Solid waste/refuse",0
2010,"Porirua City Council","Dividend income","Solid waste/refuse",0
2010,"Porirua City Council","Sales and other operating income","Solid waste/refuse",4685
2010,"Porirua City Council","Employee costs","Solid waste/refuse",63
2010,"Porirua City Council","Depreciation and amortisation","Solid waste/refuse",246
2010,"Porirua City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Porirua City Council","Interest expenditure","Solid waste/refuse",94
2010,"Porirua City Council","Purchases and other operating expenditure","Solid waste/refuse",3444
2009,"Porirua City Council","Rates","Solid waste/refuse",348
2009,"Porirua City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Porirua City Council","Current grants, subsidies, and donations income","Solid waste/refuse",50
2009,"Porirua City Council","Interest income","Solid waste/refuse",0
2009,"Porirua City Council","Dividend income","Solid waste/refuse",0
2009,"Porirua City Council","Sales and other operating income","Solid waste/refuse",4821
2009,"Porirua City Council","Employee costs","Solid waste/refuse",140
2009,"Porirua City Council","Depreciation and amortisation","Solid waste/refuse",175
2009,"Porirua City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Porirua City Council","Interest expenditure","Solid waste/refuse",0
2009,"Porirua City Council","Purchases and other operating expenditure","Solid waste/refuse",2824
2014,"Porirua City Council","Rates","Environmental protection",0
2014,"Porirua City Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Porirua City Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Porirua City Council","Interest income","Environmental protection",0
2014,"Porirua City Council","Dividend income","Environmental protection",0
2014,"Porirua City Council","Sales and other operating income","Environmental protection",0
2014,"Porirua City Council","Employee costs","Environmental protection",0
2014,"Porirua City Council","Depreciation and amortisation","Environmental protection",0
2014,"Porirua City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Porirua City Council","Interest expenditure","Environmental protection",0
2014,"Porirua City Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Porirua City Council","Rates","Environmental protection",0
2013,"Porirua City Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Porirua City Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Porirua City Council","Interest income","Environmental protection",0
2013,"Porirua City Council","Dividend income","Environmental protection",0
2013,"Porirua City Council","Sales and other operating income","Environmental protection",0
2013,"Porirua City Council","Employee costs","Environmental protection",0
2013,"Porirua City Council","Depreciation and amortisation","Environmental protection",0
2013,"Porirua City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Porirua City Council","Interest expenditure","Environmental protection",0
2013,"Porirua City Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Porirua City Council","Rates","Environmental protection",0
2012,"Porirua City Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Porirua City Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Porirua City Council","Interest income","Environmental protection",0
2012,"Porirua City Council","Dividend income","Environmental protection",0
2012,"Porirua City Council","Sales and other operating income","Environmental protection",0
2012,"Porirua City Council","Employee costs","Environmental protection",0
2012,"Porirua City Council","Depreciation and amortisation","Environmental protection",0
2012,"Porirua City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Porirua City Council","Interest expenditure","Environmental protection",0
2012,"Porirua City Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Porirua City Council","Rates","Environmental protection",0
2011,"Porirua City Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Porirua City Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Porirua City Council","Interest income","Environmental protection",0
2011,"Porirua City Council","Dividend income","Environmental protection",0
2011,"Porirua City Council","Sales and other operating income","Environmental protection",0
2011,"Porirua City Council","Employee costs","Environmental protection",0
2011,"Porirua City Council","Depreciation and amortisation","Environmental protection",0
2011,"Porirua City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Porirua City Council","Interest expenditure","Environmental protection",0
2011,"Porirua City Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Porirua City Council","Rates","Environmental protection",0
2010,"Porirua City Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Porirua City Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Porirua City Council","Interest income","Environmental protection",0
2010,"Porirua City Council","Dividend income","Environmental protection",0
2010,"Porirua City Council","Sales and other operating income","Environmental protection",0
2010,"Porirua City Council","Employee costs","Environmental protection",0
2010,"Porirua City Council","Depreciation and amortisation","Environmental protection",0
2010,"Porirua City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Porirua City Council","Interest expenditure","Environmental protection",0
2010,"Porirua City Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Porirua City Council","Rates","Environmental protection",0
2009,"Porirua City Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Porirua City Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Porirua City Council","Interest income","Environmental protection",0
2009,"Porirua City Council","Dividend income","Environmental protection",0
2009,"Porirua City Council","Sales and other operating income","Environmental protection",0
2009,"Porirua City Council","Employee costs","Environmental protection",0
2009,"Porirua City Council","Depreciation and amortisation","Environmental protection",0
2009,"Porirua City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Porirua City Council","Interest expenditure","Environmental protection",0
2009,"Porirua City Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Porirua City Council","Rates","Culture",-10
2014,"Porirua City Council","Regulatory income and petrol tax","Culture",44
2014,"Porirua City Council","Current grants, subsidies, and donations income","Culture",146
2014,"Porirua City Council","Interest income","Culture",0
2014,"Porirua City Council","Dividend income","Culture",0
2014,"Porirua City Council","Sales and other operating income","Culture",361
2014,"Porirua City Council","Employee costs","Culture",2480
2014,"Porirua City Council","Depreciation and amortisation","Culture",754
2014,"Porirua City Council","Current grants, subsidies, and donations expenditure","Culture",33
2014,"Porirua City Council","Interest expenditure","Culture",0
2014,"Porirua City Council","Purchases and other operating expenditure","Culture",1523
2013,"Porirua City Council","Rates","Culture",-10
2013,"Porirua City Council","Regulatory income and petrol tax","Culture",44
2013,"Porirua City Council","Current grants, subsidies, and donations income","Culture",176
2013,"Porirua City Council","Interest income","Culture",0
2013,"Porirua City Council","Dividend income","Culture",0
2013,"Porirua City Council","Sales and other operating income","Culture",336
2013,"Porirua City Council","Employee costs","Culture",2429
2013,"Porirua City Council","Depreciation and amortisation","Culture",765
2013,"Porirua City Council","Current grants, subsidies, and donations expenditure","Culture",104
2013,"Porirua City Council","Interest expenditure","Culture",0
2013,"Porirua City Council","Purchases and other operating expenditure","Culture",1525
2012,"Porirua City Council","Rates","Culture",0
2012,"Porirua City Council","Regulatory income and petrol tax","Culture",41
2012,"Porirua City Council","Current grants, subsidies, and donations income","Culture",190
2012,"Porirua City Council","Interest income","Culture",0
2012,"Porirua City Council","Dividend income","Culture",0
2012,"Porirua City Council","Sales and other operating income","Culture",280
2012,"Porirua City Council","Employee costs","Culture",1899
2012,"Porirua City Council","Depreciation and amortisation","Culture",755
2012,"Porirua City Council","Current grants, subsidies, and donations expenditure","Culture",46
2012,"Porirua City Council","Interest expenditure","Culture",0
2012,"Porirua City Council","Purchases and other operating expenditure","Culture",1630
2011,"Porirua City Council","Rates","Culture",0
2011,"Porirua City Council","Regulatory income and petrol tax","Culture",62
2011,"Porirua City Council","Current grants, subsidies, and donations income","Culture",167
2011,"Porirua City Council","Interest income","Culture",0
2011,"Porirua City Council","Dividend income","Culture",0
2011,"Porirua City Council","Sales and other operating income","Culture",376
2011,"Porirua City Council","Employee costs","Culture",1900
2011,"Porirua City Council","Depreciation and amortisation","Culture",928
2011,"Porirua City Council","Current grants, subsidies, and donations expenditure","Culture",44
2011,"Porirua City Council","Interest expenditure","Culture",0
2011,"Porirua City Council","Purchases and other operating expenditure","Culture",1573
2010,"Porirua City Council","Rates","Culture",-25
2010,"Porirua City Council","Regulatory income and petrol tax","Culture",284
2010,"Porirua City Council","Current grants, subsidies, and donations income","Culture",99
2010,"Porirua City Council","Interest income","Culture",0
2010,"Porirua City Council","Dividend income","Culture",0
2010,"Porirua City Council","Sales and other operating income","Culture",110
2010,"Porirua City Council","Employee costs","Culture",2224
2010,"Porirua City Council","Depreciation and amortisation","Culture",930
2010,"Porirua City Council","Current grants, subsidies, and donations expenditure","Culture",41
2010,"Porirua City Council","Interest expenditure","Culture",0
2010,"Porirua City Council","Purchases and other operating expenditure","Culture",945
2009,"Porirua City Council","Rates","Culture",-16
2009,"Porirua City Council","Regulatory income and petrol tax","Culture",238
2009,"Porirua City Council","Current grants, subsidies, and donations income","Culture",114
2009,"Porirua City Council","Interest income","Culture",0
2009,"Porirua City Council","Dividend income","Culture",0
2009,"Porirua City Council","Sales and other operating income","Culture",116
2009,"Porirua City Council","Employee costs","Culture",2116
2009,"Porirua City Council","Depreciation and amortisation","Culture",793
2009,"Porirua City Council","Current grants, subsidies, and donations expenditure","Culture",32
2009,"Porirua City Council","Interest expenditure","Culture",13
2009,"Porirua City Council","Purchases and other operating expenditure","Culture",941
2014,"Porirua City Council","Rates","Recreation and sport",-239
2014,"Porirua City Council","Regulatory income and petrol tax","Recreation and sport",0
2014,"Porirua City Council","Current grants, subsidies, and donations income","Recreation and sport",40
2014,"Porirua City Council","Interest income","Recreation and sport",0
2014,"Porirua City Council","Dividend income","Recreation and sport",0
