"year","council","income","activity","val"
2013,"Hastings District Council","Employee costs","Water supply",0
2013,"Hastings District Council","Depreciation and amortisation","Water supply",1598
2013,"Hastings District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Hastings District Council","Interest expenditure","Water supply",0
2013,"Hastings District Council","Purchases and other operating expenditure","Water supply",1745
2012,"Hastings District Council","Rates","Water supply",3945
2012,"Hastings District Council","Regulatory income and petrol tax","Water supply",71
2012,"Hastings District Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Hastings District Council","Interest income","Water supply",0
2012,"Hastings District Council","Dividend income","Water supply",0
2012,"Hastings District Council","Sales and other operating income","Water supply",482
2012,"Hastings District Council","Employee costs","Water supply",0
2012,"Hastings District Council","Depreciation and amortisation","Water supply",1599
2012,"Hastings District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Hastings District Council","Interest expenditure","Water supply",0
2012,"Hastings District Council","Purchases and other operating expenditure","Water supply",2115
2011,"Hastings District Council","Rates","Water supply",3781
2011,"Hastings District Council","Regulatory income and petrol tax","Water supply",68
2011,"Hastings District Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Hastings District Council","Interest income","Water supply",0
2011,"Hastings District Council","Dividend income","Water supply",0
2011,"Hastings District Council","Sales and other operating income","Water supply",383
2011,"Hastings District Council","Employee costs","Water supply",0
2011,"Hastings District Council","Depreciation and amortisation","Water supply",1373
2011,"Hastings District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Hastings District Council","Interest expenditure","Water supply",443
2011,"Hastings District Council","Purchases and other operating expenditure","Water supply",2071
2010,"Hastings District Council","Rates","Water supply",3735
2010,"Hastings District Council","Regulatory income and petrol tax","Water supply",124
2010,"Hastings District Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Hastings District Council","Interest income","Water supply",0
2010,"Hastings District Council","Dividend income","Water supply",0
2010,"Hastings District Council","Sales and other operating income","Water supply",547
2010,"Hastings District Council","Employee costs","Water supply",0
2010,"Hastings District Council","Depreciation and amortisation","Water supply",1373
2010,"Hastings District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Hastings District Council","Interest expenditure","Water supply",602
