"year","council","income","activity","val"
2012,"Central Hawkes Bay District Council","Interest expenditure","Solid waste/refuse",168
2012,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Solid waste/refuse",1719
2011,"Central Hawkes Bay District Council","Rates","Solid waste/refuse",1756
2011,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Central Hawkes Bay District Council","Interest income","Solid waste/refuse",0
2011,"Central Hawkes Bay District Council","Dividend income","Solid waste/refuse",0
2011,"Central Hawkes Bay District Council","Sales and other operating income","Solid waste/refuse",1210
2011,"Central Hawkes Bay District Council","Employee costs","Solid waste/refuse",0
2011,"Central Hawkes Bay District Council","Depreciation and amortisation","Solid waste/refuse",296
2011,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Central Hawkes Bay District Council","Interest expenditure","Solid waste/refuse",211
2011,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Solid waste/refuse",1357
2010,"Central Hawkes Bay District Council","Rates","Solid waste/refuse",1590
2010,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Central Hawkes Bay District Council","Interest income","Solid waste/refuse",0
2010,"Central Hawkes Bay District Council","Dividend income","Solid waste/refuse",0
2010,"Central Hawkes Bay District Council","Sales and other operating income","Solid waste/refuse",595
2010,"Central Hawkes Bay District Council","Employee costs","Solid waste/refuse",0
2010,"Central Hawkes Bay District Council","Depreciation and amortisation","Solid waste/refuse",77
2010,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Central Hawkes Bay District Council","Interest expenditure","Solid waste/refuse",201
2010,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Solid waste/refuse",1377
2009,"Central Hawkes Bay District Council","Rates","Solid waste/refuse",1802
2009,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Interest income","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Dividend income","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Sales and other operating income","Solid waste/refuse",507
2009,"Central Hawkes Bay District Council","Employee costs","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Depreciation and amortisation","Solid waste/refuse",76
2009,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Interest expenditure","Solid waste/refuse",0
2009,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Solid waste/refuse",1568
2014,"Central Hawkes Bay District Council","Rates","Environmental protection",0
2014,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Central Hawkes Bay District Council","Interest income","Environmental protection",0
2014,"Central Hawkes Bay District Council","Dividend income","Environmental protection",0
2014,"Central Hawkes Bay District Council","Sales and other operating income","Environmental protection",0
2014,"Central Hawkes Bay District Council","Employee costs","Environmental protection",0
2014,"Central Hawkes Bay District Council","Depreciation and amortisation","Environmental protection",0
2014,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Central Hawkes Bay District Council","Interest expenditure","Environmental protection",0
2014,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Central Hawkes Bay District Council","Rates","Environmental protection",0
2013,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Central Hawkes Bay District Council","Interest income","Environmental protection",0
2013,"Central Hawkes Bay District Council","Dividend income","Environmental protection",0
2013,"Central Hawkes Bay District Council","Sales and other operating income","Environmental protection",0
2013,"Central Hawkes Bay District Council","Employee costs","Environmental protection",0
2013,"Central Hawkes Bay District Council","Depreciation and amortisation","Environmental protection",0
2013,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Central Hawkes Bay District Council","Interest expenditure","Environmental protection",0
2013,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Central Hawkes Bay District Council","Rates","Environmental protection",0
2012,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Central Hawkes Bay District Council","Interest income","Environmental protection",0
2012,"Central Hawkes Bay District Council","Dividend income","Environmental protection",0
2012,"Central Hawkes Bay District Council","Sales and other operating income","Environmental protection",0
2012,"Central Hawkes Bay District Council","Employee costs","Environmental protection",0
2012,"Central Hawkes Bay District Council","Depreciation and amortisation","Environmental protection",0
2012,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Central Hawkes Bay District Council","Interest expenditure","Environmental protection",0
2012,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Central Hawkes Bay District Council","Rates","Environmental protection",0
2011,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Central Hawkes Bay District Council","Interest income","Environmental protection",0
2011,"Central Hawkes Bay District Council","Dividend income","Environmental protection",0
2011,"Central Hawkes Bay District Council","Sales and other operating income","Environmental protection",0
2011,"Central Hawkes Bay District Council","Employee costs","Environmental protection",0
2011,"Central Hawkes Bay District Council","Depreciation and amortisation","Environmental protection",0
2011,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Central Hawkes Bay District Council","Interest expenditure","Environmental protection",0
2011,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Central Hawkes Bay District Council","Rates","Environmental protection",0
2010,"Central Hawkes Bay District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Central Hawkes Bay District Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Central Hawkes Bay District Council","Interest income","Environmental protection",0
2010,"Central Hawkes Bay District Council","Dividend income","Environmental protection",0
2010,"Central Hawkes Bay District Council","Sales and other operating income","Environmental protection",0
2010,"Central Hawkes Bay District Council","Employee costs","Environmental protection",0
2010,"Central Hawkes Bay District Council","Depreciation and amortisation","Environmental protection",0
2010,"Central Hawkes Bay District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Central Hawkes Bay District Council","Interest expenditure","Environmental protection",0
2010,"Central Hawkes Bay District Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Central Hawkes Bay District Council","Rates","Environmental protection",0
