"year","council","income","activity","val"
2011,"Waitomo District Council","Employee costs","Wastewater",0
2011,"Waitomo District Council","Depreciation and amortisation","Wastewater",491
2011,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Waitomo District Council","Interest expenditure","Wastewater",0
2011,"Waitomo District Council","Purchases and other operating expenditure","Wastewater",1080
2010,"Waitomo District Council","Rates","Wastewater",1825
2010,"Waitomo District Council","Regulatory income and petrol tax","Wastewater",0
2010,"Waitomo District Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Waitomo District Council","Interest income","Wastewater",0
2010,"Waitomo District Council","Dividend income","Wastewater",0
2010,"Waitomo District Council","Sales and other operating income","Wastewater",674
2010,"Waitomo District Council","Employee costs","Wastewater",0
2010,"Waitomo District Council","Depreciation and amortisation","Wastewater",444
2010,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Waitomo District Council","Interest expenditure","Wastewater",0
2010,"Waitomo District Council","Purchases and other operating expenditure","Wastewater",855
2009,"Waitomo District Council","Rates","Wastewater",1562
2009,"Waitomo District Council","Regulatory income and petrol tax","Wastewater",0
2009,"Waitomo District Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Waitomo District Council","Interest income","Wastewater",0
2009,"Waitomo District Council","Dividend income","Wastewater",0
2009,"Waitomo District Council","Sales and other operating income","Wastewater",522
2009,"Waitomo District Council","Employee costs","Wastewater",0
2009,"Waitomo District Council","Depreciation and amortisation","Wastewater",396
2009,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Waitomo District Council","Interest expenditure","Wastewater",0
2009,"Waitomo District Council","Purchases and other operating expenditure","Wastewater",1030
2014,"Waitomo District Council","Rates","Solid waste/refuse",723
2014,"Waitomo District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Waitomo District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Waitomo District Council","Interest income","Solid waste/refuse",0
2014,"Waitomo District Council","Dividend income","Solid waste/refuse",0
2014,"Waitomo District Council","Sales and other operating income","Solid waste/refuse",899
2014,"Waitomo District Council","Employee costs","Solid waste/refuse",0
2014,"Waitomo District Council","Depreciation and amortisation","Solid waste/refuse",89
2014,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Waitomo District Council","Interest expenditure","Solid waste/refuse",26
2014,"Waitomo District Council","Purchases and other operating expenditure","Solid waste/refuse",941
2013,"Waitomo District Council","Rates","Solid waste/refuse",868
2013,"Waitomo District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Waitomo District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Waitomo District Council","Interest income","Solid waste/refuse",0
2013,"Waitomo District Council","Dividend income","Solid waste/refuse",0
2013,"Waitomo District Council","Sales and other operating income","Solid waste/refuse",885
2013,"Waitomo District Council","Employee costs","Solid waste/refuse",0
2013,"Waitomo District Council","Depreciation and amortisation","Solid waste/refuse",84
2013,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Waitomo District Council","Interest expenditure","Solid waste/refuse",26
2013,"Waitomo District Council","Purchases and other operating expenditure","Solid waste/refuse",928
2012,"Waitomo District Council","Rates","Solid waste/refuse",1154
2012,"Waitomo District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Waitomo District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Waitomo District Council","Interest income","Solid waste/refuse",0
2012,"Waitomo District Council","Dividend income","Solid waste/refuse",0
2012,"Waitomo District Council","Sales and other operating income","Solid waste/refuse",859
2012,"Waitomo District Council","Employee costs","Solid waste/refuse",0
2012,"Waitomo District Council","Depreciation and amortisation","Solid waste/refuse",165
2012,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Waitomo District Council","Interest expenditure","Solid waste/refuse",24
2012,"Waitomo District Council","Purchases and other operating expenditure","Solid waste/refuse",929
2011,"Waitomo District Council","Rates","Solid waste/refuse",1064
2011,"Waitomo District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Waitomo District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Waitomo District Council","Interest income","Solid waste/refuse",0
2011,"Waitomo District Council","Dividend income","Solid waste/refuse",0
2011,"Waitomo District Council","Sales and other operating income","Solid waste/refuse",913
2011,"Waitomo District Council","Employee costs","Solid waste/refuse",0
2011,"Waitomo District Council","Depreciation and amortisation","Solid waste/refuse",150
2011,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Waitomo District Council","Interest expenditure","Solid waste/refuse",22
2011,"Waitomo District Council","Purchases and other operating expenditure","Solid waste/refuse",983
2010,"Waitomo District Council","Rates","Solid waste/refuse",1044
2010,"Waitomo District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Waitomo District Council","Current grants, subsidies, and donations income","Solid waste/refuse",67
2010,"Waitomo District Council","Interest income","Solid waste/refuse",0
2010,"Waitomo District Council","Dividend income","Solid waste/refuse",0
2010,"Waitomo District Council","Sales and other operating income","Solid waste/refuse",1070
2010,"Waitomo District Council","Employee costs","Solid waste/refuse",0
2010,"Waitomo District Council","Depreciation and amortisation","Solid waste/refuse",108
2010,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Waitomo District Council","Interest expenditure","Solid waste/refuse",0
2010,"Waitomo District Council","Purchases and other operating expenditure","Solid waste/refuse",1191
2009,"Waitomo District Council","Rates","Solid waste/refuse",812
2009,"Waitomo District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Waitomo District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Waitomo District Council","Interest income","Solid waste/refuse",0
2009,"Waitomo District Council","Dividend income","Solid waste/refuse",0
2009,"Waitomo District Council","Sales and other operating income","Solid waste/refuse",663
2009,"Waitomo District Council","Employee costs","Solid waste/refuse",0
2009,"Waitomo District Council","Depreciation and amortisation","Solid waste/refuse",93
2009,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Waitomo District Council","Interest expenditure","Solid waste/refuse",26
2009,"Waitomo District Council","Purchases and other operating expenditure","Solid waste/refuse",1180
2014,"Waitomo District Council","Rates","Environmental protection",0
2014,"Waitomo District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Waitomo District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Waitomo District Council","Interest income","Environmental protection",0
2014,"Waitomo District Council","Dividend income","Environmental protection",0
2014,"Waitomo District Council","Sales and other operating income","Environmental protection",0
2014,"Waitomo District Council","Employee costs","Environmental protection",0
2014,"Waitomo District Council","Depreciation and amortisation","Environmental protection",0
2014,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Waitomo District Council","Interest expenditure","Environmental protection",0
2014,"Waitomo District Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Waitomo District Council","Rates","Environmental protection",0
2013,"Waitomo District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Waitomo District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Waitomo District Council","Interest income","Environmental protection",0
2013,"Waitomo District Council","Dividend income","Environmental protection",0
2013,"Waitomo District Council","Sales and other operating income","Environmental protection",0
2013,"Waitomo District Council","Employee costs","Environmental protection",0
2013,"Waitomo District Council","Depreciation and amortisation","Environmental protection",0
2013,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Waitomo District Council","Interest expenditure","Environmental protection",0
2013,"Waitomo District Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Waitomo District Council","Rates","Environmental protection",0
2012,"Waitomo District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Waitomo District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Waitomo District Council","Interest income","Environmental protection",0
2012,"Waitomo District Council","Dividend income","Environmental protection",0
2012,"Waitomo District Council","Sales and other operating income","Environmental protection",0
2012,"Waitomo District Council","Employee costs","Environmental protection",0
2012,"Waitomo District Council","Depreciation and amortisation","Environmental protection",0
2012,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Waitomo District Council","Interest expenditure","Environmental protection",0
2012,"Waitomo District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Waitomo District Council","Rates","Environmental protection",0
2011,"Waitomo District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Waitomo District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Waitomo District Council","Interest income","Environmental protection",0
2011,"Waitomo District Council","Dividend income","Environmental protection",0
2011,"Waitomo District Council","Sales and other operating income","Environmental protection",0
2011,"Waitomo District Council","Employee costs","Environmental protection",0
2011,"Waitomo District Council","Depreciation and amortisation","Environmental protection",0
2011,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Waitomo District Council","Interest expenditure","Environmental protection",0
2011,"Waitomo District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Waitomo District Council","Rates","Environmental protection",0
2010,"Waitomo District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Waitomo District Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Waitomo District Council","Interest income","Environmental protection",0
2010,"Waitomo District Council","Dividend income","Environmental protection",0
2010,"Waitomo District Council","Sales and other operating income","Environmental protection",0
