"year","council","income","activity","val"
2011,"Whangarei District Council","Depreciation and amortisation","Wastewater",7446
2011,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Whangarei District Council","Interest expenditure","Wastewater",2436
2011,"Whangarei District Council","Purchases and other operating expenditure","Wastewater",4169
2010,"Whangarei District Council","Rates","Wastewater",12263
2010,"Whangarei District Council","Regulatory income and petrol tax","Wastewater",0
2010,"Whangarei District Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Whangarei District Council","Interest income","Wastewater",0
2010,"Whangarei District Council","Dividend income","Wastewater",0
2010,"Whangarei District Council","Sales and other operating income","Wastewater",689
2010,"Whangarei District Council","Employee costs","Wastewater",1588
2010,"Whangarei District Council","Depreciation and amortisation","Wastewater",6590
2010,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Wastewater",122
2010,"Whangarei District Council","Interest expenditure","Wastewater",2317
2010,"Whangarei District Council","Purchases and other operating expenditure","Wastewater",3968
2009,"Whangarei District Council","Rates","Wastewater",11736
2009,"Whangarei District Council","Regulatory income and petrol tax","Wastewater",0
2009,"Whangarei District Council","Current grants, subsidies, and donations income","Wastewater",882
2009,"Whangarei District Council","Interest income","Wastewater",0
2009,"Whangarei District Council","Dividend income","Wastewater",0
2009,"Whangarei District Council","Sales and other operating income","Wastewater",502
2009,"Whangarei District Council","Employee costs","Wastewater",1124
2009,"Whangarei District Council","Depreciation and amortisation","Wastewater",6881
2009,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Wastewater",2
2009,"Whangarei District Council","Interest expenditure","Wastewater",2387
2009,"Whangarei District Council","Purchases and other operating expenditure","Wastewater",4378
2014,"Whangarei District Council","Rates","Solid waste/refuse",5230
2014,"Whangarei District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Whangarei District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Whangarei District Council","Interest income","Solid waste/refuse",0
2014,"Whangarei District Council","Dividend income","Solid waste/refuse",0
2014,"Whangarei District Council","Sales and other operating income","Solid waste/refuse",2974
2014,"Whangarei District Council","Employee costs","Solid waste/refuse",259
2014,"Whangarei District Council","Depreciation and amortisation","Solid waste/refuse",64
2014,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Whangarei District Council","Interest expenditure","Solid waste/refuse",435
2014,"Whangarei District Council","Purchases and other operating expenditure","Solid waste/refuse",5911
2013,"Whangarei District Council","Rates","Solid waste/refuse",5132
2013,"Whangarei District Council","Regulatory income and petrol tax","Solid waste/refuse",1
2013,"Whangarei District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Whangarei District Council","Interest income","Solid waste/refuse",0
2013,"Whangarei District Council","Dividend income","Solid waste/refuse",0
2013,"Whangarei District Council","Sales and other operating income","Solid waste/refuse",2911
2013,"Whangarei District Council","Employee costs","Solid waste/refuse",260
2013,"Whangarei District Council","Depreciation and amortisation","Solid waste/refuse",67
2013,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Whangarei District Council","Interest expenditure","Solid waste/refuse",662
2013,"Whangarei District Council","Purchases and other operating expenditure","Solid waste/refuse",19
2012,"Whangarei District Council","Rates","Solid waste/refuse",5024
2012,"Whangarei District Council","Regulatory income and petrol tax","Solid waste/refuse",702
