"year","council","income","activity","val"
2012,"Clutha District Council","Sales and other operating income","Water supply",222
2012,"Clutha District Council","Employee costs","Water supply",555
2012,"Clutha District Council","Depreciation and amortisation","Water supply",1524
2012,"Clutha District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Clutha District Council","Interest expenditure","Water supply",0
2012,"Clutha District Council","Purchases and other operating expenditure","Water supply",3918
2011,"Clutha District Council","Rates","Water supply",4806
2011,"Clutha District Council","Regulatory income and petrol tax","Water supply",0
2011,"Clutha District Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Clutha District Council","Interest income","Water supply",0
2011,"Clutha District Council","Dividend income","Water supply",0
2011,"Clutha District Council","Sales and other operating income","Water supply",1077
2011,"Clutha District Council","Employee costs","Water supply",309
2011,"Clutha District Council","Depreciation and amortisation","Water supply",1266
2011,"Clutha District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Clutha District Council","Interest expenditure","Water supply",0
2011,"Clutha District Council","Purchases and other operating expenditure","Water supply",3535
2010,"Clutha District Council","Rates","Water supply",4406
2010,"Clutha District Council","Regulatory income and petrol tax","Water supply",0
2010,"Clutha District Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Clutha District Council","Interest income","Water supply",0
2010,"Clutha District Council","Dividend income","Water supply",0
2010,"Clutha District Council","Sales and other operating income","Water supply",267
2010,"Clutha District Council","Employee costs","Water supply",274
2010,"Clutha District Council","Depreciation and amortisation","Water supply",1212
2010,"Clutha District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Clutha District Council","Interest expenditure","Water supply",0
2010,"Clutha District Council","Purchases and other operating expenditure","Water supply",3226
2009,"Clutha District Council","Rates","Water supply",3999
2009,"Clutha District Council","Regulatory income and petrol tax","Water supply",0
2009,"Clutha District Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Clutha District Council","Interest income","Water supply",0
2009,"Clutha District Council","Dividend income","Water supply",0
2009,"Clutha District Council","Sales and other operating income","Water supply",725
2009,"Clutha District Council","Employee costs","Water supply",252
2009,"Clutha District Council","Depreciation and amortisation","Water supply",1186
2009,"Clutha District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Clutha District Council","Interest expenditure","Water supply",0
2009,"Clutha District Council","Purchases and other operating expenditure","Water supply",3085
2014,"Clutha District Council","Rates","Wastewater",2090
2014,"Clutha District Council","Regulatory income and petrol tax","Wastewater",0
2014,"Clutha District Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Clutha District Council","Interest income","Wastewater",0
2014,"Clutha District Council","Dividend income","Wastewater",0
2014,"Clutha District Council","Sales and other operating income","Wastewater",148
2014,"Clutha District Council","Employee costs","Wastewater",0
2014,"Clutha District Council","Depreciation and amortisation","Wastewater",1057
2014,"Clutha District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Clutha District Council","Interest expenditure","Wastewater",0
2014,"Clutha District Council","Purchases and other operating expenditure","Wastewater",704
2013,"Clutha District Council","Rates","Wastewater",2019
2013,"Clutha District Council","Regulatory income and petrol tax","Wastewater",0
2013,"Clutha District Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Clutha District Council","Interest income","Wastewater",0
2013,"Clutha District Council","Dividend income","Wastewater",0
2013,"Clutha District Council","Sales and other operating income","Wastewater",832
2013,"Clutha District Council","Employee costs","Wastewater",0
2013,"Clutha District Council","Depreciation and amortisation","Wastewater",1091
2013,"Clutha District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Clutha District Council","Interest expenditure","Wastewater",0
2013,"Clutha District Council","Purchases and other operating expenditure","Wastewater",905
2012,"Clutha District Council","Rates","Wastewater",1955
2012,"Clutha District Council","Regulatory income and petrol tax","Wastewater",0
2012,"Clutha District Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Clutha District Council","Interest income","Wastewater",0
2012,"Clutha District Council","Dividend income","Wastewater",0
2012,"Clutha District Council","Sales and other operating income","Wastewater",374
2012,"Clutha District Council","Employee costs","Wastewater",0
2012,"Clutha District Council","Depreciation and amortisation","Wastewater",1023
2012,"Clutha District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Clutha District Council","Interest expenditure","Wastewater",0
2012,"Clutha District Council","Purchases and other operating expenditure","Wastewater",756
2011,"Clutha District Council","Rates","Wastewater",1739
2011,"Clutha District Council","Regulatory income and petrol tax","Wastewater",0
2011,"Clutha District Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Clutha District Council","Interest income","Wastewater",0
2011,"Clutha District Council","Dividend income","Wastewater",0
2011,"Clutha District Council","Sales and other operating income","Wastewater",252
2011,"Clutha District Council","Employee costs","Wastewater",228
2011,"Clutha District Council","Depreciation and amortisation","Wastewater",776
2011,"Clutha District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Clutha District Council","Interest expenditure","Wastewater",0
2011,"Clutha District Council","Purchases and other operating expenditure","Wastewater",790
2010,"Clutha District Council","Rates","Wastewater",1615
2010,"Clutha District Council","Regulatory income and petrol tax","Wastewater",0
2010,"Clutha District Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Clutha District Council","Interest income","Wastewater",0
2010,"Clutha District Council","Dividend income","Wastewater",0
2010,"Clutha District Council","Sales and other operating income","Wastewater",2260
2010,"Clutha District Council","Employee costs","Wastewater",218
2010,"Clutha District Council","Depreciation and amortisation","Wastewater",735
2010,"Clutha District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Clutha District Council","Interest expenditure","Wastewater",0
2010,"Clutha District Council","Purchases and other operating expenditure","Wastewater",754
2009,"Clutha District Council","Rates","Wastewater",1542
2009,"Clutha District Council","Regulatory income and petrol tax","Wastewater",0
2009,"Clutha District Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Clutha District Council","Interest income","Wastewater",0
2009,"Clutha District Council","Dividend income","Wastewater",0
2009,"Clutha District Council","Sales and other operating income","Wastewater",39
2009,"Clutha District Council","Employee costs","Wastewater",215
2009,"Clutha District Council","Depreciation and amortisation","Wastewater",726
2009,"Clutha District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Clutha District Council","Interest expenditure","Wastewater",0
2009,"Clutha District Council","Purchases and other operating expenditure","Wastewater",812
2014,"Clutha District Council","Rates","Solid waste/refuse",921
2014,"Clutha District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Clutha District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Clutha District Council","Interest income","Solid waste/refuse",0
2014,"Clutha District Council","Dividend income","Solid waste/refuse",0
2014,"Clutha District Council","Sales and other operating income","Solid waste/refuse",489
2014,"Clutha District Council","Employee costs","Solid waste/refuse",57
2014,"Clutha District Council","Depreciation and amortisation","Solid waste/refuse",0
2014,"Clutha District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Clutha District Council","Interest expenditure","Solid waste/refuse",0
2014,"Clutha District Council","Purchases and other operating expenditure","Solid waste/refuse",948
2013,"Clutha District Council","Rates","Solid waste/refuse",966
2013,"Clutha District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Clutha District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
