"year","council","income","activity","val"
2009,"Christchurch City Council","Regulatory income and petrol tax","Wastewater",83
2009,"Christchurch City Council","Current grants, subsidies, and donations income","Wastewater",8
2009,"Christchurch City Council","Interest income","Wastewater",0
2009,"Christchurch City Council","Dividend income","Wastewater",0
2009,"Christchurch City Council","Sales and other operating income","Wastewater",7920
2009,"Christchurch City Council","Employee costs","Wastewater",2772
2009,"Christchurch City Council","Depreciation and amortisation","Wastewater",16546
2009,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Christchurch City Council","Interest expenditure","Wastewater",457
2009,"Christchurch City Council","Purchases and other operating expenditure","Wastewater",20892
2014,"Christchurch City Council","Rates","Solid waste/refuse",20649
2014,"Christchurch City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Christchurch City Council","Current grants, subsidies, and donations income","Solid waste/refuse",516
2014,"Christchurch City Council","Interest income","Solid waste/refuse",0
2014,"Christchurch City Council","Dividend income","Solid waste/refuse",0
2014,"Christchurch City Council","Sales and other operating income","Solid waste/refuse",7475
2014,"Christchurch City Council","Employee costs","Solid waste/refuse",12162
2014,"Christchurch City Council","Depreciation and amortisation","Solid waste/refuse",1822
2014,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",2374
2014,"Christchurch City Council","Interest expenditure","Solid waste/refuse",3836
2014,"Christchurch City Council","Purchases and other operating expenditure","Solid waste/refuse",21108
2013,"Christchurch City Council","Rates","Solid waste/refuse",19704
2013,"Christchurch City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Christchurch City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Christchurch City Council","Interest income","Solid waste/refuse",0
2013,"Christchurch City Council","Dividend income","Solid waste/refuse",0
2013,"Christchurch City Council","Sales and other operating income","Solid waste/refuse",9827
2013,"Christchurch City Council","Employee costs","Solid waste/refuse",783
2013,"Christchurch City Council","Depreciation and amortisation","Solid waste/refuse",1730
2013,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Christchurch City Council","Interest expenditure","Solid waste/refuse",0
2013,"Christchurch City Council","Purchases and other operating expenditure","Solid waste/refuse",17306
2012,"Christchurch City Council","Rates","Solid waste/refuse",30622
2012,"Christchurch City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Christchurch City Council","Current grants, subsidies, and donations income","Solid waste/refuse",1760
2012,"Christchurch City Council","Interest income","Solid waste/refuse",0
2012,"Christchurch City Council","Dividend income","Solid waste/refuse",0
2012,"Christchurch City Council","Sales and other operating income","Solid waste/refuse",9434
2012,"Christchurch City Council","Employee costs","Solid waste/refuse",668
2012,"Christchurch City Council","Depreciation and amortisation","Solid waste/refuse",1724
2012,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Christchurch City Council","Interest expenditure","Solid waste/refuse",0
2012,"Christchurch City Council","Purchases and other operating expenditure","Solid waste/refuse",38923
2011,"Christchurch City Council","Rates","Solid waste/refuse",18572
2011,"Christchurch City Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Christchurch City Council","Current grants, subsidies, and donations income","Solid waste/refuse",1318
2011,"Christchurch City Council","Interest income","Solid waste/refuse",0
2011,"Christchurch City Council","Dividend income","Solid waste/refuse",0
2011,"Christchurch City Council","Sales and other operating income","Solid waste/refuse",6751
2011,"Christchurch City Council","Employee costs","Solid waste/refuse",8776
2011,"Christchurch City Council","Depreciation and amortisation","Solid waste/refuse",7558
2011,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",1
2011,"Christchurch City Council","Interest expenditure","Solid waste/refuse",1744
2011,"Christchurch City Council","Purchases and other operating expenditure","Solid waste/refuse",36236
2010,"Christchurch City Council","Rates","Solid waste/refuse",22709
2010,"Christchurch City Council","Regulatory income and petrol tax","Solid waste/refuse",36
2010,"Christchurch City Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Christchurch City Council","Interest income","Solid waste/refuse",0
2010,"Christchurch City Council","Dividend income","Solid waste/refuse",0
2010,"Christchurch City Council","Sales and other operating income","Solid waste/refuse",3762
2010,"Christchurch City Council","Employee costs","Solid waste/refuse",840
2010,"Christchurch City Council","Depreciation and amortisation","Solid waste/refuse",2331
2010,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",1
2010,"Christchurch City Council","Interest expenditure","Solid waste/refuse",60
2010,"Christchurch City Council","Purchases and other operating expenditure","Solid waste/refuse",25673
2009,"Christchurch City Council","Rates","Solid waste/refuse",21500
2009,"Christchurch City Council","Regulatory income and petrol tax","Solid waste/refuse",120
2009,"Christchurch City Council","Current grants, subsidies, and donations income","Solid waste/refuse",19
2009,"Christchurch City Council","Interest income","Solid waste/refuse",0
2009,"Christchurch City Council","Dividend income","Solid waste/refuse",0
2009,"Christchurch City Council","Sales and other operating income","Solid waste/refuse",4443
2009,"Christchurch City Council","Employee costs","Solid waste/refuse",1001
2009,"Christchurch City Council","Depreciation and amortisation","Solid waste/refuse",1387
2009,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",63
2009,"Christchurch City Council","Interest expenditure","Solid waste/refuse",70
2009,"Christchurch City Council","Purchases and other operating expenditure","Solid waste/refuse",26546
2014,"Christchurch City Council","Rates","Environmental protection",16781
2014,"Christchurch City Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Christchurch City Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Christchurch City Council","Interest income","Environmental protection",0
2014,"Christchurch City Council","Dividend income","Environmental protection",0
2014,"Christchurch City Council","Sales and other operating income","Environmental protection",40
2014,"Christchurch City Council","Employee costs","Environmental protection",5326
2014,"Christchurch City Council","Depreciation and amortisation","Environmental protection",1107
2014,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Environmental protection",1040
2014,"Christchurch City Council","Interest expenditure","Environmental protection",1680
2014,"Christchurch City Council","Purchases and other operating expenditure","Environmental protection",8063
2013,"Christchurch City Council","Rates","Environmental protection",24122
2013,"Christchurch City Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Christchurch City Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Christchurch City Council","Interest income","Environmental protection",0
2013,"Christchurch City Council","Dividend income","Environmental protection",0
2013,"Christchurch City Council","Sales and other operating income","Environmental protection",17057
2013,"Christchurch City Council","Employee costs","Environmental protection",0
2013,"Christchurch City Council","Depreciation and amortisation","Environmental protection",0
2013,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Christchurch City Council","Interest expenditure","Environmental protection",0
2013,"Christchurch City Council","Purchases and other operating expenditure","Environmental protection",30257
2012,"Christchurch City Council","Rates","Environmental protection",26329
2012,"Christchurch City Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Christchurch City Council","Current grants, subsidies, and donations income","Environmental protection",1513
2012,"Christchurch City Council","Interest income","Environmental protection",0
2012,"Christchurch City Council","Dividend income","Environmental protection",0
2012,"Christchurch City Council","Sales and other operating income","Environmental protection",8057
2012,"Christchurch City Council","Employee costs","Environmental protection",0
2012,"Christchurch City Council","Depreciation and amortisation","Environmental protection",0
2012,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Christchurch City Council","Interest expenditure","Environmental protection",0
2012,"Christchurch City Council","Purchases and other operating expenditure","Environmental protection",33114
2011,"Christchurch City Council","Rates","Environmental protection",0
2011,"Christchurch City Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Christchurch City Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Christchurch City Council","Interest income","Environmental protection",0
2011,"Christchurch City Council","Dividend income","Environmental protection",0
2011,"Christchurch City Council","Sales and other operating income","Environmental protection",0
2011,"Christchurch City Council","Employee costs","Environmental protection",0
2011,"Christchurch City Council","Depreciation and amortisation","Environmental protection",0
2011,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Christchurch City Council","Interest expenditure","Environmental protection",0
2011,"Christchurch City Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Christchurch City Council","Rates","Environmental protection",0
2010,"Christchurch City Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Christchurch City Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Christchurch City Council","Interest income","Environmental protection",0
2010,"Christchurch City Council","Dividend income","Environmental protection",0
2010,"Christchurch City Council","Sales and other operating income","Environmental protection",0
2010,"Christchurch City Council","Employee costs","Environmental protection",0
2010,"Christchurch City Council","Depreciation and amortisation","Environmental protection",0
2010,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Christchurch City Council","Interest expenditure","Environmental protection",0
2010,"Christchurch City Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Christchurch City Council","Rates","Environmental protection",5557
2009,"Christchurch City Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Christchurch City Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Christchurch City Council","Interest income","Environmental protection",0
2009,"Christchurch City Council","Dividend income","Environmental protection",0
2009,"Christchurch City Council","Sales and other operating income","Environmental protection",0
2009,"Christchurch City Council","Employee costs","Environmental protection",0
2009,"Christchurch City Council","Depreciation and amortisation","Environmental protection",0
2009,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Christchurch City Council","Interest expenditure","Environmental protection",0
2009,"Christchurch City Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Christchurch City Council","Rates","Culture",68579
2014,"Christchurch City Council","Regulatory income and petrol tax","Culture",0
2014,"Christchurch City Council","Current grants, subsidies, and donations income","Culture",719
2014,"Christchurch City Council","Interest income","Culture",0
2014,"Christchurch City Council","Dividend income","Culture",0
2014,"Christchurch City Council","Sales and other operating income","Culture",1756
2014,"Christchurch City Council","Employee costs","Culture",23124
2014,"Christchurch City Council","Depreciation and amortisation","Culture",4702
2014,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Culture",4667
2014,"Christchurch City Council","Interest expenditure","Culture",7294
2014,"Christchurch City Council","Purchases and other operating expenditure","Culture",37291
2013,"Christchurch City Council","Rates","Culture",51621
2013,"Christchurch City Council","Regulatory income and petrol tax","Culture",0
2013,"Christchurch City Council","Current grants, subsidies, and donations income","Culture",153
2013,"Christchurch City Council","Interest income","Culture",0
2013,"Christchurch City Council","Dividend income","Culture",0
2013,"Christchurch City Council","Sales and other operating income","Culture",18165
2013,"Christchurch City Council","Employee costs","Culture",5721
2013,"Christchurch City Council","Depreciation and amortisation","Culture",8747
2013,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Culture",8641
2013,"Christchurch City Council","Interest expenditure","Culture",0
2013,"Christchurch City Council","Purchases and other operating expenditure","Culture",28592
2012,"Christchurch City Council","Rates","Culture",35621
2012,"Christchurch City Council","Regulatory income and petrol tax","Culture",0
2012,"Christchurch City Council","Current grants, subsidies, and donations income","Culture",3770
2012,"Christchurch City Council","Interest income","Culture",0
2012,"Christchurch City Council","Dividend income","Culture",0
2012,"Christchurch City Council","Sales and other operating income","Culture",13735
2012,"Christchurch City Council","Employee costs","Culture",5262
2012,"Christchurch City Council","Depreciation and amortisation","Culture",8653
2012,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Culture",8241
2012,"Christchurch City Council","Interest expenditure","Culture",0
2012,"Christchurch City Council","Purchases and other operating expenditure","Culture",45392
2011,"Christchurch City Council","Rates","Culture",27039
2011,"Christchurch City Council","Regulatory income and petrol tax","Culture",9
2011,"Christchurch City Council","Current grants, subsidies, and donations income","Culture",674
2011,"Christchurch City Council","Interest income","Culture",0
2011,"Christchurch City Council","Dividend income","Culture",0
2011,"Christchurch City Council","Sales and other operating income","Culture",4302
2011,"Christchurch City Council","Employee costs","Culture",12777
2011,"Christchurch City Council","Depreciation and amortisation","Culture",11005
2011,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Culture",7374
2011,"Christchurch City Council","Interest expenditure","Culture",0
2011,"Christchurch City Council","Purchases and other operating expenditure","Culture",9106
2010,"Christchurch City Council","Rates","Culture",38432
2010,"Christchurch City Council","Regulatory income and petrol tax","Culture",657
2010,"Christchurch City Council","Current grants, subsidies, and donations income","Culture",1649
2010,"Christchurch City Council","Interest income","Culture",0
2010,"Christchurch City Council","Dividend income","Culture",0
2010,"Christchurch City Council","Sales and other operating income","Culture",4316
2010,"Christchurch City Council","Employee costs","Culture",1206
