"year","council","income","activity","val"
2014,"Timaru District Council","Employee costs","Wastewater",228
2014,"Timaru District Council","Depreciation and amortisation","Wastewater",3453
2014,"Timaru District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Timaru District Council","Interest expenditure","Wastewater",2755
2014,"Timaru District Council","Purchases and other operating expenditure","Wastewater",1713
2013,"Timaru District Council","Rates","Wastewater",0
2013,"Timaru District Council","Regulatory income and petrol tax","Wastewater",0
2013,"Timaru District Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Timaru District Council","Interest income","Wastewater",0
2013,"Timaru District Council","Dividend income","Wastewater",0
2013,"Timaru District Council","Sales and other operating income","Wastewater",2377
2013,"Timaru District Council","Employee costs","Wastewater",244
2013,"Timaru District Council","Depreciation and amortisation","Wastewater",3319
2013,"Timaru District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Timaru District Council","Interest expenditure","Wastewater",2309
2013,"Timaru District Council","Purchases and other operating expenditure","Wastewater",1469
2012,"Timaru District Council","Rates","Wastewater",0
2012,"Timaru District Council","Regulatory income and petrol tax","Wastewater",0
2012,"Timaru District Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Timaru District Council","Interest income","Wastewater",0
2012,"Timaru District Council","Dividend income","Wastewater",0
2012,"Timaru District Council","Sales and other operating income","Wastewater",1986
2012,"Timaru District Council","Employee costs","Wastewater",271
2012,"Timaru District Council","Depreciation and amortisation","Wastewater",3196
2012,"Timaru District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Timaru District Council","Interest expenditure","Wastewater",1975
2012,"Timaru District Council","Purchases and other operating expenditure","Wastewater",1347
2011,"Timaru District Council","Rates","Wastewater",0
2011,"Timaru District Council","Regulatory income and petrol tax","Wastewater",0
2011,"Timaru District Council","Current grants, subsidies, and donations income","Wastewater",28
2011,"Timaru District Council","Interest income","Wastewater",0
2011,"Timaru District Council","Dividend income","Wastewater",0
2011,"Timaru District Council","Sales and other operating income","Wastewater",2332
2011,"Timaru District Council","Employee costs","Wastewater",271
2011,"Timaru District Council","Depreciation and amortisation","Wastewater",3066
2011,"Timaru District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Timaru District Council","Interest expenditure","Wastewater",2138
2011,"Timaru District Council","Purchases and other operating expenditure","Wastewater",1212
2010,"Timaru District Council","Rates","Wastewater",4547
2010,"Timaru District Council","Regulatory income and petrol tax","Wastewater",0
2010,"Timaru District Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Timaru District Council","Interest income","Wastewater",0
2010,"Timaru District Council","Dividend income","Wastewater",0
2010,"Timaru District Council","Sales and other operating income","Wastewater",2419
2010,"Timaru District Council","Employee costs","Wastewater",265
2010,"Timaru District Council","Depreciation and amortisation","Wastewater",2562
2010,"Timaru District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Timaru District Council","Interest expenditure","Wastewater",1443
2010,"Timaru District Council","Purchases and other operating expenditure","Wastewater",2495
2009,"Timaru District Council","Rates","Wastewater",4538
2009,"Timaru District Council","Regulatory income and petrol tax","Wastewater",0
2009,"Timaru District Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Timaru District Council","Interest income","Wastewater",0
2009,"Timaru District Council","Dividend income","Wastewater",0
2009,"Timaru District Council","Sales and other operating income","Wastewater",2422
2009,"Timaru District Council","Employee costs","Wastewater",1064
2009,"Timaru District Council","Depreciation and amortisation","Wastewater",2714
2009,"Timaru District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Timaru District Council","Interest expenditure","Wastewater",822
2009,"Timaru District Council","Purchases and other operating expenditure","Wastewater",973
2014,"Timaru District Council","Rates","Solid waste/refuse",0
2014,"Timaru District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Timaru District Council","Current grants, subsidies, and donations income","Solid waste/refuse",139
2014,"Timaru District Council","Interest income","Solid waste/refuse",0
2014,"Timaru District Council","Dividend income","Solid waste/refuse",0
2014,"Timaru District Council","Sales and other operating income","Solid waste/refuse",2296
2014,"Timaru District Council","Employee costs","Solid waste/refuse",264
2014,"Timaru District Council","Depreciation and amortisation","Solid waste/refuse",426
2014,"Timaru District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Timaru District Council","Interest expenditure","Solid waste/refuse",298
2014,"Timaru District Council","Purchases and other operating expenditure","Solid waste/refuse",5208
2013,"Timaru District Council","Rates","Solid waste/refuse",0
2013,"Timaru District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Timaru District Council","Current grants, subsidies, and donations income","Solid waste/refuse",130
2013,"Timaru District Council","Interest income","Solid waste/refuse",0
2013,"Timaru District Council","Dividend income","Solid waste/refuse",0
2013,"Timaru District Council","Sales and other operating income","Solid waste/refuse",1982
2013,"Timaru District Council","Employee costs","Solid waste/refuse",244
2013,"Timaru District Council","Depreciation and amortisation","Solid waste/refuse",429
2013,"Timaru District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Timaru District Council","Interest expenditure","Solid waste/refuse",319
2013,"Timaru District Council","Purchases and other operating expenditure","Solid waste/refuse",4046
2012,"Timaru District Council","Rates","Solid waste/refuse",0
