"year","council","income","activity","val"
2010,"Auckland Regional Transport Authority","Rates","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Interest income","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Dividend income","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Employee costs","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Solid waste/refuse",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Rates","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Interest income","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Dividend income","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Employee costs","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Solid waste/refuse",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Rates","Environmental protection",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Environmental protection",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Auckland Regional Transport Authority","Interest income","Environmental protection",0
2011,"Auckland Regional Transport Authority","Dividend income","Environmental protection",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Environmental protection",0
2011,"Auckland Regional Transport Authority","Employee costs","Environmental protection",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Environmental protection",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Environmental protection",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Environmental protection",0
2010,"Auckland Regional Transport Authority","Rates","Environmental protection",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Environmental protection",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Auckland Regional Transport Authority","Interest income","Environmental protection",0
2010,"Auckland Regional Transport Authority","Dividend income","Environmental protection",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Environmental protection",0
2010,"Auckland Regional Transport Authority","Employee costs","Environmental protection",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Environmental protection",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Environmental protection",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Environmental protection",0
2009,"Auckland Regional Transport Authority","Rates","Environmental protection",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Environmental protection",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Auckland Regional Transport Authority","Interest income","Environmental protection",0
2009,"Auckland Regional Transport Authority","Dividend income","Environmental protection",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Environmental protection",0
2009,"Auckland Regional Transport Authority","Employee costs","Environmental protection",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Environmental protection",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Environmental protection",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Environmental protection",0
2011,"Auckland Regional Transport Authority","Rates","Culture",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Culture",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Culture",0
2011,"Auckland Regional Transport Authority","Interest income","Culture",0
2011,"Auckland Regional Transport Authority","Dividend income","Culture",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Culture",0
2011,"Auckland Regional Transport Authority","Employee costs","Culture",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Culture",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Culture",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Culture",0
2010,"Auckland Regional Transport Authority","Rates","Culture",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Culture",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Culture",0
2010,"Auckland Regional Transport Authority","Interest income","Culture",0
2010,"Auckland Regional Transport Authority","Dividend income","Culture",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Culture",0
2010,"Auckland Regional Transport Authority","Employee costs","Culture",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Culture",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Culture",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Culture",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Culture",0
2009,"Auckland Regional Transport Authority","Rates","Culture",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Culture",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Culture",0
2009,"Auckland Regional Transport Authority","Interest income","Culture",0
2009,"Auckland Regional Transport Authority","Dividend income","Culture",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Culture",0
2009,"Auckland Regional Transport Authority","Employee costs","Culture",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Culture",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Culture",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Culture",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Culture",0
2011,"Auckland Regional Transport Authority","Rates","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Interest income","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Dividend income","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Employee costs","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Rates","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Interest income","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Dividend income","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Employee costs","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Recreation and sport",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Rates","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Interest income","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Dividend income","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Employee costs","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Recreation and sport",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Recreation and sport",0
2011,"Auckland Regional Transport Authority","Rates","Property",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Property",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Property",0
2011,"Auckland Regional Transport Authority","Interest income","Property",0
2011,"Auckland Regional Transport Authority","Dividend income","Property",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Property",0
2011,"Auckland Regional Transport Authority","Employee costs","Property",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Property",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Property",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Property",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Property",0
2010,"Auckland Regional Transport Authority","Rates","Property",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Property",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Property",0
2010,"Auckland Regional Transport Authority","Interest income","Property",0
2010,"Auckland Regional Transport Authority","Dividend income","Property",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Property",0
2010,"Auckland Regional Transport Authority","Employee costs","Property",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Property",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Property",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Property",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Property",0
2009,"Auckland Regional Transport Authority","Rates","Property",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Property",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Property",0
2009,"Auckland Regional Transport Authority","Interest income","Property",0
2009,"Auckland Regional Transport Authority","Dividend income","Property",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Property",0
2009,"Auckland Regional Transport Authority","Employee costs","Property",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Property",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Property",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Property",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Property",0
2011,"Auckland Regional Transport Authority","Rates","Emergency management",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Emergency management",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Emergency management",0
2011,"Auckland Regional Transport Authority","Interest income","Emergency management",0
2011,"Auckland Regional Transport Authority","Dividend income","Emergency management",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Emergency management",0
2011,"Auckland Regional Transport Authority","Employee costs","Emergency management",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Emergency management",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Emergency management",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Emergency management",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Emergency management",0
2010,"Auckland Regional Transport Authority","Rates","Emergency management",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Emergency management",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Emergency management",0
2010,"Auckland Regional Transport Authority","Interest income","Emergency management",0
2010,"Auckland Regional Transport Authority","Dividend income","Emergency management",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Emergency management",0
2010,"Auckland Regional Transport Authority","Employee costs","Emergency management",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Emergency management",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Emergency management",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Emergency management",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Emergency management",0
2009,"Auckland Regional Transport Authority","Rates","Emergency management",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Emergency management",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Emergency management",0
2009,"Auckland Regional Transport Authority","Interest income","Emergency management",0
2009,"Auckland Regional Transport Authority","Dividend income","Emergency management",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Emergency management",0
2009,"Auckland Regional Transport Authority","Employee costs","Emergency management",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Emergency management",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Emergency management",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Emergency management",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Emergency management",0
2011,"Auckland Regional Transport Authority","Rates","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Interest income","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Dividend income","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Employee costs","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Rates","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Interest income","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Dividend income","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Employee costs","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Planning and regulation",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Rates","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Interest income","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Dividend income","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Employee costs","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Planning and regulation",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Planning and regulation",0
2011,"Auckland Regional Transport Authority","Rates","Community development",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Community development",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Community development",0
2011,"Auckland Regional Transport Authority","Interest income","Community development",0
2011,"Auckland Regional Transport Authority","Dividend income","Community development",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Community development",0
2011,"Auckland Regional Transport Authority","Employee costs","Community development",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Community development",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Community development",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Community development",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Community development",0
2010,"Auckland Regional Transport Authority","Rates","Community development",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Community development",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Community development",0
2010,"Auckland Regional Transport Authority","Interest income","Community development",0
2010,"Auckland Regional Transport Authority","Dividend income","Community development",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Community development",0
2010,"Auckland Regional Transport Authority","Employee costs","Community development",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Community development",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Community development",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Community development",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Community development",0
2009,"Auckland Regional Transport Authority","Rates","Community development",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Community development",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Community development",0
2009,"Auckland Regional Transport Authority","Interest income","Community development",0
2009,"Auckland Regional Transport Authority","Dividend income","Community development",0
